unique_id,metric,SeasonalMBB,Jittering,Scaling,TimeWarping,MagnitudeWarping,TSMixup,DBA,original,qgts(25),qgtse(50),SeasonalNaive
ID35,mase,0.93782693,0.81980354,1.0220441,1.0699664,1.1342453,0.8207126,1.0015845,0.9204914,0.81996316,0.82793725,0.74744374
ID350,mase,1.1318772,1.2641652,1.2706267,1.3704792,1.6427366,1.4979397,1.2836403,1.3417258,1.417828,1.3743336,2.3337057
ID351,mase,1.0952754,1.1034259,0.971754,0.91977924,1.197738,1.1641289,0.8010043,1.1227806,1.3170413,1.2384105,1.5858396
ID352,mase,1.7258661,1.7002194,1.6455284,2.075542,1.935072,1.6066725,2.1783056,1.7262415,1.6803533,1.738926,1.7274662
ID353,mase,1.401316,1.4237373,1.3262368,1.0051498,1.3346115,1.4041164,1.0838071,1.3408722,1.5175538,1.5075647,1.7115693
ID354,mase,0.778133,0.82443726,0.70145464,1.0241706,0.62793314,0.76084423,0.75492775,0.7403739,0.9165406,0.785127,1.9439113
ID355,mase,0.4461944,0.68128276,0.7585522,1.0919977,0.6549281,0.56379,0.83049893,0.6949876,0.49890205,0.5276756,1.4489591
ID356,mase,1.7604129,1.2890006,1.4017178,2.2659771,1.9411497,1.8698043,1.6082367,1.4553306,2.3605163,1.7930632,1.1716446
ID357,mase,0.52542055,0.6010355,0.96062905,1.2230237,0.69702303,0.7412782,1.2538116,0.5532632,0.79442894,0.7430458,0.9570586
ID358,mase,1.5370616,1.5763416,1.543534,1.7485766,1.7137352,1.6522194,1.4106861,1.6018584,1.6337715,1.6185641,1.127895
ID359,mase,0.99691033,1.0750957,1.1934083,1.6910949,1.0871643,0.9035828,1.3417997,0.91178477,0.89600474,0.87153876,0.9381368
ID36,mase,1.1013888,1.0899602,1.1677258,1.1683408,1.2057105,1.0603224,1.1669226,1.0419226,1.081293,0.9734611,1.639673
ID360,mase,0.48221475,0.50093377,0.48893136,0.7824904,0.7481522,0.45785862,0.46691927,0.5438487,0.46408486,0.4391608,0.37600878
ID361,mase,1.1459419,0.8161093,1.4698106,1.0190979,1.2478138,1.4611843,2.0673885,0.9315893,1.5503619,1.5672132,0.4442986
ID362,mase,1.4045649,1.7107606,1.6215816,2.3345618,1.6313202,1.6984838,1.5936787,1.9880517,1.4119747,0.96243995,1.1673263
ID363,mase,0.69199914,0.73365676,0.83161044,0.80035114,0.65447867,0.7026012,0.8380608,0.6217578,0.74649626,0.60602254,1.7888938
ID364,mase,0.35617495,0.42642885,0.32791963,0.40975693,0.3866391,0.37289867,0.389788,0.33262944,0.38751635,0.38712975,0.84027094
ID365,mase,0.36113304,0.39882207,0.4115847,0.4535216,0.39671507,0.46874878,0.43793714,0.3940257,0.38934243,0.40773427,0.30554152
ID366,mase,1.4042388,1.2197429,1.4529681,1.1859647,1.4347024,1.0146773,1.2440166,1.3380269,1.192827,1.1758952,1.7515272
ID367,mase,0.80326515,0.695978,0.88313574,0.94447803,0.95419925,0.75579375,0.8406561,0.68329644,0.63923806,0.81615615,1.1376772
ID368,mase,0.4995908,0.3930535,0.35785657,0.4514908,0.3419346,0.38958868,0.38909268,0.3777775,0.4997533,0.48510057,1.705022
ID369,mase,1.0032095,0.85507846,0.9224213,0.64703655,0.65294826,0.91452765,0.84291476,0.8479629,0.882987,0.9952541,1.1197895
ID37,mase,1.3083854,1.3135437,1.2814727,1.2167865,1.2357925,1.0314773,1.2832156,1.3075675,1.0842307,1.1772581,1.6948341
ID370,mase,0.39570266,0.4716558,0.5759569,0.5306537,0.7010585,0.5860244,0.4654849,0.46499345,0.45105618,0.5120704,0.88620746
ID371,mase,1.1298602,1.2547863,1.2247436,1.8013164,1.3091573,0.90743405,1.4591233,1.3369118,0.98071194,1.1129328,1.9854121
ID372,mase,0.944078,0.9494157,1.1334153,1.3896328,0.9899169,0.99244845,1.3602885,0.8731769,1.1279454,1.090176,0.86064476
ID373,mase,0.5870343,0.5299354,0.54039294,1.2729417,0.82054687,0.7945526,0.6502826,0.6283281,0.7333371,0.5775617,0.8490672
ID374,mase,0.89584416,1.0491362,0.98387176,0.8326696,0.7528131,1.4723939,0.8514905,1.1114024,1.4031281,1.3191177,0.75683045
ID375,mase,0.33229557,0.39548588,0.5644067,0.4795121,0.4557844,0.42283544,0.61212206,0.3609939,0.514769,0.520111,1.4817395
ID376,mase,0.43720025,0.37876087,0.4297281,0.50358605,0.43714392,0.4355871,0.54130304,0.45837077,0.40953425,0.38650012,1.1901282
ID377,mase,0.53453404,0.49028265,0.41735387,0.35863382,0.43579972,0.37708932,0.47978824,0.40191445,0.4679448,0.45151407,1.1225004
ID378,mase,0.37086412,0.41636938,0.38405448,0.47244638,0.4219834,0.43854666,0.42476088,0.39681992,0.45670292,0.43179402,0.472087
ID379,mase,1.2795949,1.2414865,1.3021734,1.27765,1.2594738,1.2204313,1.2677895,1.2431608,1.2830738,1.2327107,1.5047114
ID38,mase,0.94400805,0.964253,0.936501,1.302972,0.9934684,0.92586493,1.2070384,1.0095189,0.82440495,0.8775944,1.0343169
ID380,mase,2.5652905,2.4315007,2.4829104,1.8976682,2.3004627,2.268267,2.6750107,2.5262957,2.5697892,2.39618,3.3634462
ID381,mase,1.0970663,0.89035624,0.7809919,0.6125676,0.5806804,0.80024046,0.7488007,0.6776086,1.1156068,1.1093353,2.3216121
ID382,mase,1.6451374,1.5013605,1.577958,1.4590076,1.1886702,1.6837393,1.1516908,1.4040809,1.4626534,1.6173258,3.1152453
ID383,mase,2.128585,1.8540294,1.9223976,2.1932862,1.7129004,1.7283701,2.2171354,1.818428,1.6224005,1.6981627,2.009377
ID384,mase,1.6001078,1.7459112,1.5144321,1.6938595,1.7936684,2.134846,1.210273,1.7756227,1.6600047,1.6719736,0.839325
ID385,mase,0.7041853,0.66120327,0.7032787,0.52275914,0.57897896,0.59119594,0.60110295,0.626995,0.75071514,0.57828,1.1988108
ID386,mase,0.7596325,0.9770073,0.5696118,0.77942044,0.5916636,0.64931536,0.30416626,0.6849925,0.61187065,0.49507004,1.0987805
ID387,mase,0.26550332,0.26874834,0.26366332,0.26340726,0.2405815,0.29308015,0.24003725,0.26324463,0.28717175,0.28198686,0.27079183
ID388,mase,2.509774,2.6274493,2.7557788,2.566915,2.4519994,2.6706676,2.4335883,2.5382364,2.6688504,2.7070563,4.173491
ID389,mase,1.6943394,1.8891118,1.9424546,1.8000792,1.8245672,1.8976289,1.6090449,1.7407677,1.9102323,1.9445173,3.0243547
ID39,mase,1.1438577,1.0646948,1.2374793,1.257397,1.2223618,1.3035223,1.1979632,1.1045713,1.3270024,1.136632,1.8793206
ID390,mase,0.5765896,0.5546334,0.5902801,0.44482595,0.51660395,0.5691387,0.47035673,0.57080877,0.5439984,0.5451342,0.5298408
ID395,mase,1.0508525,1.2225529,1.2117106,0.98704696,0.85730183,0.98514354,1.1871988,1.2404555,1.0220314,1.0179374,2.123494
