unique_id,metric,SeasonalMBB,Jittering,Scaling,TimeWarping,MagnitudeWarping,TSMixup,DBA,original,derived,derived_ensemble,QGTS,QGTSE,SeasonalNaive
ID597,mase,0.17246008,0.19377846,0.21583416,0.26999775,0.20265779,0.18176115,0.18353653,0.16121137,0.24067755,0.22666559,0.17131276,0.16666031,0.17563058
ID60,mase,0.40886357,0.4971684,0.4981335,0.8035031,0.46492934,0.67895824,0.532851,0.57116157,0.59986335,0.5379503,0.55771023,0.69179034,1.1689953
ID61,mase,1.7160535,2.0113492,1.5141016,2.2456672,2.5805058,1.8643564,1.8130344,2.0058272,2.1944423,1.9569422,1.7345867,1.675176,0.79798466
ID614,mase,0.8333861,1.3121586,0.7857958,1.3887454,0.87889814,0.98600674,1.0509586,0.92894363,1.4570216,1.0020524,0.81525314,0.83792853,0.8705442
ID615,mase,0.32459223,0.30200818,0.28299543,0.2643428,0.3159897,0.3394477,0.3652567,0.29940715,0.26752362,0.2748261,0.29946554,0.31304756,0.30472592
ID62,mase,1.411201,1.4142681,1.4210091,1.3949584,1.4292622,1.3987929,1.3897452,1.4361221,1.4004711,1.4358186,1.4190453,1.420618,1.4198146
ID63,mase,6.032139,5.5862584,5.9746065,5.6351924,5.577521,5.8035803,5.9740763,5.4619246,6.038118,5.6567416,5.5912104,5.6151934,5.458728
ID64,mase,0.97998184,0.95548934,1.4432002,0.84556913,0.6226711,0.79333335,0.71694624,0.67421734,0.51243263,0.7975178,1.1947925,0.95670205,3.9740274
ID65,mase,0.5578045,0.43683022,0.48013258,0.47892094,0.39383388,0.39800444,0.4438154,0.5065471,0.42149794,0.4271544,0.39914486,0.46668264,1.4209101
ID66,mase,2.3195815,2.2248802,2.30951,1.9816275,2.1308684,2.293696,2.1979008,2.336549,1.8639714,2.0887327,2.420251,2.434622,3.0073357
ID67,mase,1.2276198,1.0064133,1.2220122,1.2390783,1.0600209,1.0127509,0.8381857,0.87381124,0.9224813,0.7036305,1.1879451,0.85185474,1.7691488
ID68,mase,0.53846097,0.57534117,0.6281769,0.6244756,0.52400744,0.58944625,0.46088466,0.48607284,0.72283447,0.5725305,0.5483326,0.46772793,0.77308685
ID69,mase,1.2018732,1.6022216,1.7786701,1.5957066,1.4222313,1.1393849,1.556381,1.3478856,1.4778293,1.1503315,1.2768464,1.3807541,2.1165295
ID70,mase,0.9736258,0.98645294,1.0919853,0.8968512,1.0863088,0.6537044,0.6492147,0.98283845,0.96680087,0.95913273,0.77855736,0.9648197,1.4115076
ID71,mase,1.1458961,1.5410249,1.0433941,1.3398145,1.4385929,1.4004495,1.3080225,1.329066,1.4872881,1.3309445,1.1672288,1.0996056,1.668303
ID72,mase,1.2013279,1.1565528,1.0596491,1.0500758,0.9951093,0.92504907,1.2166748,1.0189656,1.1274576,1.0084991,1.1336881,0.9618487,0.87404066
ID73,mase,1.1709139,0.90221703,1.2445672,1.1804829,1.1209934,1.0711902,1.7280328,1.0942444,1.2524381,1.3771676,0.9804839,1.3608176,0.51045483
ID74,mase,1.3497926,1.3257226,1.3948532,0.6759183,0.851228,1.341838,0.94691384,0.99046725,0.9632483,0.6233576,1.1697254,1.1966037,1.1065074
ID75,mase,0.96043384,0.82670826,1.0571496,1.0825951,1.1026748,1.0218632,0.74448925,1.1392676,1.0579225,0.68765056,1.0454963,0.9083232,1.6730368
ID76,mase,0.8307087,0.8025956,0.7481577,0.76480246,0.7708372,0.6666839,0.7790394,0.72740465,0.96169156,0.9991486,0.7331186,0.73132277,1.5558329
ID77,mase,0.99764085,0.94225776,1.0614588,0.81303835,0.9527504,0.720876,0.9065825,0.8436393,0.9239107,1.0646845,1.0366685,0.87468404,1.147564
ID78,mase,0.55958295,0.5526842,0.5987423,0.7328628,0.66293025,0.6517658,0.5073219,0.74407077,0.56296396,0.5970611,0.6137887,0.49735966,0.8096276
ID79,mase,0.7368727,0.62356615,0.86085844,0.5932814,1.3673631,0.7553621,1.0038228,0.33925572,0.58926874,1.2616183,0.45373085,0.5059835,0.4148313
ID80,mase,0.52882546,0.38722268,0.40483958,0.5993199,0.4481677,0.37976667,0.3304787,0.59384704,0.39896613,0.57911664,0.3977854,0.3474793,0.5593473
ID81,mase,0.5546174,0.44887015,0.55626696,0.5802909,0.54675066,0.53477186,0.4732056,0.4939983,0.5564865,0.50157297,0.6410835,0.45343876,0.658608
ID82,mase,1.523648,1.4530653,1.3446113,1.0887225,1.1932559,1.4480183,1.43005,1.3759583,1.1154181,1.1232457,1.3577067,1.4166434,0.8347279
ID83,mase,1.0189532,0.8603252,0.96760976,1.3176512,1.1006198,0.6729469,0.76576704,0.85945034,1.0350443,0.8171567,0.75538784,0.8857429,1.0110466
ID84,mase,0.3301201,0.49547833,0.39272067,0.3936474,0.35613158,0.3848514,0.33897406,0.3452952,0.41219768,0.47330043,0.34790504,0.3694387,0.6648062
ID85,mase,0.7304353,0.8297514,0.7722681,0.905127,0.8779765,0.7103805,0.7443121,0.83590215,0.9677977,0.8297579,0.7362531,0.82232213,0.8983189
ID86,mase,1.1382402,1.7430378,1.9665427,2.1616828,1.8149017,0.8580698,1.630436,1.5934199,1.6484126,1.2996346,1.1308148,0.77181643,1.2828904
ID87,mase,0.8682259,1.0051146,1.0025781,0.78941894,0.6822708,1.170262,0.6069391,1.0020638,1.1734877,0.8089287,1.1840769,1.1817247,1.7238555
ID88,mase,0.7744355,0.64473623,0.621072,0.6065958,0.6611428,0.69231045,0.8391394,0.55629677,0.5349487,0.90424687,0.6368826,0.69702554,0.8471945
ID89,mase,1.821779,2.0086873,1.5356647,2.1100533,3.1441731,1.7557585,2.3943536,2.1023862,2.9358637,1.9615128,1.99742,1.9838209,3.1150253
ID9,mase,1.852718,1.8402166,1.6624889,2.2117412,1.8779739,1.8347185,1.7112447,1.7267116,1.7606888,2.1684358,1.783285,1.5423621,0.8589754
ID90,mase,1.5440801,1.4708471,1.356119,1.9875844,1.7119616,1.3742684,1.7409239,1.3478492,2.191281,1.6245314,1.2951051,1.4544986,1.0945283
ID91,mase,1.6910539,1.8688502,1.309575,2.0074813,1.5948219,1.3278055,1.6618699,1.5273569,2.2015378,2.0827558,1.5021589,1.3064562,0.78798026
ID92,mase,1.0627254,1.1224173,0.9601998,1.1888654,0.89459336,0.9638343,1.0226809,1.35321,0.9132033,1.1049072,1.127976,1.1097784,1.4523507
ID93,mase,0.63565373,0.5978854,0.64363426,0.5912076,0.610402,0.60921866,0.6130143,0.59707034,0.6085315,0.6168295,0.6008637,0.60907286,0.65134424
ID94,mase,0.81256336,0.939804,0.79080504,0.9898788,0.97281605,1.0514433,0.95798975,1.1662238,0.89181244,1.2386371,0.956305,0.8992234,1.0986842
ID95,mase,0.9263198,0.8434228,0.73808545,1.0171676,1.1591109,0.8741079,0.920725,1.0704775,0.97966975,0.9764779,0.90445155,0.970361,1.3201916
ID96,mase,0.7747646,0.7784016,0.59932595,0.6219116,0.59220546,0.63357234,0.5795195,0.5911439,0.55122846,0.6153487,0.7472924,0.6104749,1.0746778
ID97,mase,0.32302278,0.18977392,0.43065175,0.14709291,0.16632453,0.10609179,0.15939336,0.4424973,0.32021713,0.78260916,0.38846794,0.24979156,1.8970414
ID98,mase,0.6385562,0.61397725,0.61016065,0.57266,0.6029626,0.6200402,0.5926703,0.6227203,0.5735781,0.7156878,0.6208458,0.6274908,0.72721785
ID99,mase,0.21428615,0.2740142,0.25685924,0.2965279,0.22963405,0.2656137,0.3006568,0.25712198,0.17850932,0.17577259,0.15459415,0.14758794,0.36160713
ID1,smape,0.03308271,0.021421682,0.023345392,0.019572418,0.033703413,0.028415503,0.03661739,0.030632958,0.022829028,0.029396236,0.028927144,0.033999484,0.11898711
ID10,smape,0.05340109,0.06008938,0.06161893,0.06226901,0.058428332,0.054506715,0.05195039,0.05956023,0.06269185,0.045705285,0.055466842,0.054418694,0.103221625
ID100,smape,0.017376857,0.018362937,0.01803647,0.015384129,0.015772928,0.01749037,0.0200628,0.017968431,0.015258415,0.012818533,0.014709529,0.02091089,0.019742256
ID101,smape,0.06817721,0.06189475,0.06471294,0.07666023,0.14022902,0.05005924,0.05599823,0.06655807,0.091752425,0.0652406,0.058796536,0.06924878,0.09823286
ID102,smape,0.072798885,0.08446949,0.08716457,0.06942414,0.081393,0.09285961,0.08099004,0.08013433,0.09014997,0.06802511,0.06210283,0.08565703,0.101973996
ID103,smape,0.06471434,0.06921551,0.06202349,0.05056075,0.05813932,0.06319407,0.064488746,0.06296963,0.059432052,0.06022008,0.06523142,0.056897417,0.07495647
ID104,smape,0.04613968,0.045817506,0.047100596,0.048024487,0.04557892,0.04352722,0.048843086,0.05787473,0.050030645,0.05435997,0.05446112,0.04646628,0.064261
ID105,smape,0.043647833,0.043720905,0.04581924,0.04733485,0.04470522,0.04125792,0.051330216,0.056811925,0.057680562,0.0519017,0.053482894,0.047018263,0.059369054
ID106,smape,0.059896242,0.059982575,0.051549755,0.048705366,0.06540341,0.065341875,0.061306197,0.0651501,0.06050194,0.05069021,0.055866323,0.059331015,0.07273963
ID107,smape,0.06963966,0.06732569,0.06254464,0.06349004,0.07084771,0.06096628,0.06905682,0.082278855,0.0723693,0.06540033,0.07037545,0.06644793,0.08209464
ID109,smape,0.13116717,0.12763673,0.12672378,0.14422649,0.1525737,0.12417956,0.13537516,0.12553817,0.13389564,0.14444478,0.13063025,0.13096921,0.15253699
ID11,smape,0.07550794,0.0703864,0.06431789,0.06822189,0.0751711,0.07421223,0.07015622,0.073886536,0.07019341,0.073312126,0.07252437,0.0734322,0.08253774
ID110,smape,0.07436624,0.09303738,0.06993494,0.08116458,0.07841295,0.08350009,0.075610176,0.09613615,0.08467718,0.069341,0.087955855,0.09224491,0.082815394
ID111,smape,0.18876056,0.19222549,0.20447335,0.1458551,0.21562785,0.18852508,0.14590552,0.20685017,0.1460577,0.18515885,0.19862369,0.19470304,0.26224536
ID112,smape,0.031403564,0.0352428,0.029477002,0.034639463,0.031220987,0.02472149,0.02854745,0.030870585,0.028252708,0.023037259,0.02744449,0.025362393,0.081471674
ID113,smape,0.031453967,0.035984006,0.026986402,0.03194857,0.028742002,0.02513996,0.028396234,0.031000867,0.028465122,0.02382067,0.026709568,0.024118189,0.0888855
ID114,smape,0.038866647,0.042638075,0.04118432,0.047646824,0.04109633,0.0347955,0.04278816,0.034802563,0.041964427,0.03551716,0.039473735,0.0382988,0.15581062
ID115,smape,0.04543578,0.039356057,0.034904387,0.030726952,0.035110213,0.037341498,0.03874876,0.040806115,0.036870938,0.03759624,0.04068328,0.039617293,0.10953285
ID116,smape,0.06032195,0.06035809,0.05995852,0.050672337,0.06157573,0.066515066,0.06886499,0.06139505,0.06014154,0.059796132,0.056047704,0.053665757,0.043989286
ID117,smape,0.0851645,0.06916198,0.065104865,0.05518872,0.063239895,0.08190936,0.07101996,0.06392414,0.055395182,0.06220191,0.058129333,0.059439257,0.06411702
ID118,smape,0.023406338,0.039643813,0.046037175,0.024667345,0.027909258,0.024356136,0.033182126,0.038788,0.024522958,0.023203734,0.029979806,0.028211571,0.22208357
ID119,smape,0.02224305,0.028301427,0.021290991,0.02594508,0.022646222,0.017485218,0.020763876,0.023516845,0.02626317,0.018857453,0.020785168,0.019915504,0.08690017
ID12,smape,0.071570866,0.07127161,0.07147154,0.09205646,0.07943554,0.06925684,0.07226665,0.0796042,0.082916796,0.070562825,0.08374044,0.09479608,0.08159175
ID120,smape,0.023221286,0.01707236,0.020690342,0.018267082,0.02264885,0.023349514,0.02145698,0.022707714,0.023075733,0.02206086,0.02546391,0.023068277,0.027172698
ID121,smape,0.027554758,0.019997831,0.01937192,0.022287643,0.017409015,0.015505255,0.023786912,0.023275035,0.019964088,0.0180009,0.021294337,0.020118557,0.088972814
ID122,smape,0.023726102,0.024026478,0.02240012,0.018627444,0.01790831,0.02095809,0.021649847,0.023083188,0.020074196,0.024255909,0.02396023,0.019951325,0.037098985
ID123,smape,0.027554758,0.019997831,0.01937192,0.022287643,0.017409015,0.015505255,0.023786912,0.023275035,0.019964088,0.0180009,0.021294337,0.020118557,0.088972814
ID124,smape,0.015489374,0.023602193,0.022279989,0.022534797,0.016296947,0.013138079,0.01777585,0.015152431,0.024028732,0.018653119,0.018371262,0.019432807,0.14687848
ID125,smape,0.04151978,0.042702816,0.03590508,0.036718544,0.04080121,0.03298631,0.03870547,0.045933317,0.03920876,0.044962958,0.03918271,0.036528792,0.045996256
ID126,smape,0.017387066,0.01663603,0.016653715,0.017568253,0.017920215,0.02009711,0.021371156,0.020623762,0.01931421,0.018684188,0.019407462,0.017297678,0.043168183
ID127,smape,0.07853256,0.06699605,0.0779745,0.069158755,0.067912996,0.071578145,0.065064065,0.07033385,0.070513785,0.07682112,0.072577074,0.061062485,0.07143772
ID128,smape,0.03205583,0.025751637,0.023116656,0.024051137,0.026614169,0.02425725,0.027089568,0.030433992,0.026200274,0.023467781,0.026412265,0.027224377,0.07579018
ID129,smape,0.04348756,0.03516723,0.03225319,0.028025564,0.029610781,0.036468312,0.033639748,0.040562145,0.03597417,0.038725484,0.037847072,0.038020197,0.04390924
ID13,smape,0.25702167,0.25909495,0.27593046,0.2713128,0.31884444,0.24797831,0.2797581,0.2993044,0.29816675,0.29204985,0.25370696,0.29727384,0.17499651
ID130,smape,0.11155891,0.105553225,0.1186938,0.123282574,0.07474224,0.11444892,0.10653664,0.08230074,0.10106638,0.050125517,0.1063451,0.091312066,0.20135795
ID131,smape,0.07441573,0.07509286,0.085562,0.098941736,0.07573363,0.08444935,0.07071698,0.08506806,0.077164575,0.08504256,0.091388024,0.08063923,0.20180127
ID135,smape,0.09034082,0.06753227,0.08945267,0.04740058,0.059194617,0.07147556,0.100393884,0.069690205,0.08644521,0.09330894,0.08439424,0.06055055,0.14041394
ID136,smape,0.06688112,0.06540352,0.065669574,0.05689187,0.07141642,0.0681743,0.063234255,0.07245158,0.07118329,0.058299363,0.058864657,0.0628199,0.078375146
ID137,smape,0.12618914,0.1276338,0.12664726,0.1294186,0.14006275,0.12858082,0.1455998,0.12342499,0.14292929,0.13268244,0.12184237,0.126911,0.053918235
ID138,smape,0.029478751,0.024403466,0.025849657,0.033117298,0.02584955,0.028517885,0.022652047,0.03309271,0.028366726,0.024812788,0.023663932,0.025269445,0.055526376
ID139,smape,0.06345116,0.051269036,0.05681646,0.060357723,0.05505176,0.06298256,0.06365982,0.075621575,0.05711986,0.06634339,0.07458828,0.07061359,0.0911852
ID14,smape,0.13686912,0.14006793,0.12108672,0.120763004,0.13494438,0.13329127,0.13932532,0.13507226,0.118532464,0.119986825,0.12848467,0.13612442,0.2709888
ID140,smape,0.14592443,0.15074345,0.14400564,0.13097902,0.15477654,0.15602544,0.21285686,0.15059702,0.13561381,0.14992039,0.1347536,0.14803573,0.11586896
ID141,smape,0.03152657,0.026997838,0.03287572,0.03560852,0.0308489,0.029853083,0.026231186,0.034270413,0.033878136,0.022665627,0.03432345,0.03734708,0.05851207
ID142,smape,0.058084883,0.056232546,0.061546914,0.051263567,0.060586628,0.05883776,0.059309326,0.05986046,0.05628688,0.05363572,0.053355966,0.0545965,0.06451089
ID143,smape,0.053360764,0.051645283,0.04789253,0.04061992,0.03872828,0.047424078,0.0485752,0.045452498,0.036965676,0.037322663,0.048326276,0.048770595,0.051837783
ID144,smape,0.06031988,0.04120764,0.064896695,0.05691597,0.058105685,0.0495128,0.06819559,0.045801204,0.0871658,0.070279524,0.063351564,0.047110528,0.13169986
ID145,smape,0.16032693,0.15685983,0.15916136,0.17125726,0.17099147,0.162869,0.15147915,0.16056482,0.1606864,0.16560769,0.1574869,0.14995697,0.1461813
ID146,smape,0.08748032,0.079460576,0.07259294,0.077569805,0.099733695,0.0861629,0.07916147,0.084796436,0.07824848,0.07422545,0.0898377,0.09083882,0.12145249
ID148,smape,0.05153025,0.05817708,0.049122192,0.06401389,0.044618834,0.06756134,0.052928437,0.068899326,0.04397367,0.048275393,0.06711433,0.057522114,0.15066889
ID149,smape,0.059096493,0.06528181,0.060951144,0.06829413,0.071924895,0.05323068,0.061794322,0.05820709,0.06480997,0.060779847,0.060864832,0.059991006,0.14708048
ID15,smape,0.039010286,0.03880337,0.03275644,0.028225109,0.042197485,0.060998842,0.040620822,0.03281015,0.030499537,0.03143076,0.030764611,0.04531863,0.0492654
ID150,smape,0.16737261,0.16330974,0.134714,0.104888685,0.1521875,0.15997317,0.15545836,0.14958636,0.10328003,0.10810851,0.15398675,0.15822315,0.1816081
ID151,smape,0.032194033,0.030623276,0.030718984,0.030566346,0.040275663,0.03447604,0.035641473,0.028663022,0.03163976,0.03427998,0.031640403,0.027714435,0.02810664
ID152,smape,0.030906048,0.029744552,0.037809473,0.043680422,0.033895645,0.036037832,0.033446547,0.030393943,0.03576916,0.038447056,0.033541087,0.031579096,0.037023343
ID153,smape,0.048921533,0.047682367,0.051529136,0.048901185,0.049763184,0.04552292,0.034364156,0.05334463,0.044431478,0.04663494,0.04581452,0.04453262,0.057434235
ID154,smape,0.006988545,0.009118938,0.009187118,0.021002905,0.014253187,0.006784685,0.008801128,0.009568768,0.012800099,0.015909418,0.008282881,0.008289301,0.09921783
ID155,smape,0.013143417,0.018220372,0.020113466,0.013836884,0.01577031,0.014773232,0.011639446,0.01751929,0.013859144,0.015665466,0.020637732,0.01548583,0.03367681
ID156,smape,0.03120946,0.032293856,0.03298412,0.052970514,0.035789095,0.041813903,0.03172014,0.03912124,0.043232936,0.05443091,0.035088163,0.03371985,0.09610826
ID157,smape,0.03058493,0.03614881,0.038585667,0.020244261,0.016774673,0.04068755,0.030914579,0.037135843,0.018225627,0.022132166,0.034891438,0.034726515,0.06972678
ID158,smape,0.034782063,0.03375636,0.03618937,0.037368316,0.03200495,0.03672906,0.03747885,0.035535116,0.045414582,0.041259024,0.03593863,0.039066266,0.1177823
ID159,smape,0.041841682,0.04069549,0.037390746,0.03434365,0.039750878,0.040843517,0.040584214,0.041003298,0.03775616,0.035542887,0.03938618,0.039962262,0.020348728
ID16,smape,0.08687893,0.08331969,0.088636726,0.08910956,0.09164064,0.06990085,0.08879971,0.09134318,0.089353085,0.10276134,0.07074205,0.07420945,0.08217335
ID160,smape,0.008755008,0.00778512,0.00990116,0.016598687,0.010458153,0.009576021,0.011266305,0.0076188054,0.013091376,0.01090931,0.006761772,0.007089976,0.02049027
ID161,smape,0.030293632,0.028473414,0.030457718,0.029591894,0.025736095,0.025644228,0.028799124,0.028837996,0.029569248,0.026898202,0.03155235,0.030092351,0.037229497
ID162,smape,0.0213428,0.03003804,0.032403503,0.027691167,0.023206688,0.026984297,0.024985168,0.026126925,0.02390162,0.024579868,0.029222678,0.028676644,0.050425746
ID163,smape,0.055427983,0.047506936,0.051852643,0.062694885,0.048017234,0.061026096,0.060104687,0.043744486,0.055648614,0.049895596,0.051803518,0.052112915,0.04450219
ID164,smape,0.05625912,0.05616733,0.050106853,0.060449302,0.058652285,0.06794514,0.053573675,0.054973412,0.055055078,0.054284718,0.045719523,0.04789473,0.06892846
ID166,smape,0.073802434,0.07727122,0.067117296,0.070094936,0.07361749,0.078342535,0.07832384,0.07146241,0.07054781,0.089240745,0.07829453,0.082266755,0.09949855
ID17,smape,0.13222939,0.14711966,0.13026312,0.1268941,0.12739721,0.17333308,0.118243195,0.15487784,0.1313751,0.14662836,0.13718379,0.147262,0.14580904
ID170,smape,0.11865797,0.12611303,0.10946831,0.11866437,0.12113662,0.12079078,0.11493027,0.12993312,0.11541854,0.12552303,0.12167717,0.11718263,0.13931626
ID171,smape,0.10859301,0.06883231,0.07313644,0.06908264,0.07053074,0.09104442,0.068688825,0.0672229,0.07104561,0.06351865,0.06372367,0.06505544,0.08660649
ID173,smape,0.016168226,0.016835358,0.017359333,0.01723298,0.016660184,0.015948074,0.019132048,0.016129196,0.017449906,0.01681266,0.016396157,0.016179735,0.026683405
ID174,smape,0.13181888,0.11408926,0.13467082,0.111462705,0.12135038,0.14183426,0.13089886,0.12721382,0.13298073,0.13626972,0.12880735,0.13272248,0.11898975
ID175,smape,0.032242008,0.03158066,0.031810947,0.027120294,0.031960964,0.03205937,0.0313514,0.03403808,0.03084759,0.031973876,0.03280968,0.033663068,0.039193593
ID176,smape,0.08492748,0.088117145,0.07821489,0.078339666,0.087247595,0.09364474,0.10989721,0.092621416,0.07888118,0.08547999,0.07949986,0.07496216,0.10669876
ID177,smape,0.1225431,0.11894773,0.10827564,0.1074205,0.11041187,0.12167667,0.113239124,0.11631845,0.09508992,0.12105497,0.12636496,0.121431455,0.16730729
ID178,smape,0.11832747,0.1105079,0.11817579,0.10939732,0.097364835,0.11100993,0.106209904,0.11943385,0.09853673,0.11905803,0.11362913,0.11887048,0.14756027
ID179,smape,0.1244475,0.107575454,0.11928404,0.09538795,0.14915027,0.11607273,0.10547024,0.12599649,0.1251486,0.17222086,0.115639836,0.13715842,0.057146713
ID18,smape,0.116018176,0.122679874,0.11665901,0.12978023,0.14015573,0.13041838,0.15468222,0.112332605,0.17238827,0.11230368,0.13189356,0.111510545,0.14842395
ID180,smape,0.30928347,0.21855551,0.3029839,0.25184885,0.30702943,0.36555666,0.31704038,0.3999843,0.39562875,0.6004188,0.2814606,0.41392878,0.15095235
ID181,smape,0.25711468,0.25427336,0.24501806,0.24460773,0.23101662,0.2426762,0.25125033,0.24357083,0.24327087,0.24160537,0.24565439,0.24580824,0.26951045
ID182,smape,0.02947891,0.024403555,0.025849704,0.03311757,0.025849743,0.028518097,0.022652308,0.03309307,0.028367149,0.024813022,0.023664076,0.025269605,0.05552662
ID183,smape,0.13942383,0.14349204,0.12290263,0.13360739,0.14389148,0.14189744,0.15006182,0.13767985,0.1381258,0.12909281,0.13588226,0.13674851,0.08973937
ID184,smape,0.067019925,0.06455256,0.06891464,0.07197702,0.06454005,0.048261125,0.05417773,0.05144279,0.036272313,0.042039856,0.06653167,0.06678064,0.10153568
ID185,smape,0.04151216,0.038119223,0.04069165,0.049132343,0.055531245,0.035724968,0.031696364,0.051542114,0.040123258,0.08064399,0.032420028,0.03350845,0.030708086
ID186,smape,0.044168722,0.042520963,0.047947887,0.06730366,0.048126627,0.07337639,0.21999165,0.057739418,0.12849545,0.23297787,0.04562242,0.047879577,0.050753314
ID187,smape,0.031662256,0.031618636,0.032414824,0.03165377,0.030048104,0.037408296,0.041660707,0.03335773,0.031637613,0.029499175,0.031196648,0.0369481,0.041804485
ID188,smape,0.07272262,0.08086518,0.07419762,0.09362424,0.08596394,0.07391149,0.07656496,0.071612865,0.093567185,0.08027557,0.06961027,0.068105735,0.051376004
ID189,smape,0.043154422,0.040594675,0.046579678,0.042551808,0.058183745,0.06265172,0.04979872,0.034728177,0.07040224,0.048434723,0.041526202,0.047951836,0.027659345
ID19,smape,0.09825224,0.11825059,0.09913029,0.12726858,0.11537268,0.13135253,0.13343596,0.10553648,0.13383561,0.13546684,0.11449206,0.102434,0.07072745
ID190,smape,0.21064395,0.21299985,0.20970514,0.17322555,0.18333164,0.19169031,0.22009708,0.21234538,0.22033411,0.1906893,0.18504104,0.20534253,0.12615511
ID191,smape,0.06380185,0.04569746,0.06136789,0.043431055,0.06204705,0.06449326,0.07206025,0.046679053,0.04495742,0.032899104,0.03704378,0.061022796,0.072305255
ID192,smape,0.041037954,0.036139343,0.043044988,0.045436196,0.052559108,0.031569187,0.044317603,0.035939414,0.041639164,0.048930824,0.0425166,0.02103276,0.05863821
ID193,smape,0.14208122,0.12733254,0.14100847,0.17322513,0.1311877,0.12733997,0.13577263,0.12911789,0.1280532,0.16067919,0.14885317,0.1307176,0.19866844
ID194,smape,0.06486997,0.057703756,0.035554893,0.033471793,0.057374764,0.042234022,0.04207967,0.052728675,0.067748584,0.03189699,0.036696993,0.045005724,0.062099647
ID195,smape,0.016840262,0.017592696,0.017997127,0.018141333,0.014088469,0.016245348,0.016605357,0.015329033,0.016652,0.013556212,0.017165083,0.016011283,0.025547806
ID196,smape,0.17045306,0.15382677,0.14252171,0.11244477,0.14399858,0.17048676,0.14385982,0.14122114,0.13715316,0.19941221,0.16427559,0.14432126,0.25440985
ID197,smape,0.35647255,0.35999957,0.3602686,0.36326647,0.35791254,0.35737607,0.35984135,0.3529345,0.35518414,0.35028738,0.36455056,0.35383138,0.47023913
ID198,smape,0.07518496,0.07686065,0.0731233,0.07680977,0.07500945,0.07435468,0.07567544,0.075149246,0.07397721,0.07399422,0.07330338,0.076090984,0.083272606
ID199,smape,0.043583628,0.04483277,0.043992285,0.04737509,0.046108726,0.044854876,0.043390486,0.047326982,0.045396958,0.041417103,0.042484358,0.042529084,0.05244623
ID2,smape,0.06802426,0.066651836,0.058071617,0.07613668,0.07145972,0.07147133,0.05993608,0.06412372,0.07555557,0.060197465,0.06142681,0.06536992,0.05940354
ID20,smape,0.07327385,0.100826204,0.074245274,0.09858673,0.08774686,0.10935984,0.11614971,0.084220834,0.10815299,0.11892974,0.10280856,0.084977195,0.047727536
ID200,smape,0.052860886,0.048323125,0.047653615,0.048018895,0.056538664,0.039073955,0.04541452,0.044230998,0.082380116,0.04604802,0.040941782,0.0480632,0.10064134
ID201,smape,0.019941192,0.019181939,0.020869216,0.020302199,0.017723873,0.018845549,0.01863742,0.018508798,0.018337307,0.019105617,0.019521251,0.019686213,0.023316933
ID203,smape,0.0543809,0.06229642,0.0530718,0.047643937,0.06680789,0.056071322,0.069162935,0.048988722,0.057381883,0.080454364,0.047893416,0.05857318,0.054871976
ID204,smape,0.06709449,0.06997368,0.07072152,0.07675095,0.06986235,0.06396369,0.06730234,0.07684925,0.07817704,0.08040249,0.06995819,0.06626217,0.06726998
ID205,smape,0.02460469,0.024967005,0.019702055,0.038163856,0.031152558,0.020998238,0.016214535,0.02593382,0.024832668,0.027591221,0.023122776,0.02435568,0.040782336
ID206,smape,0.13408284,0.122393474,0.15564047,0.18157677,0.18230064,0.20131218,0.12781149,0.09736938,0.16563348,0.11709961,0.16860653,0.0917576,0.06166381
ID207,smape,0.014609678,0.018532041,0.01594592,0.019866493,0.016230654,0.012908024,0.020194622,0.01497326,0.015877845,0.015954537,0.015332686,0.017408684,0.06961356
ID208,smape,0.05164954,0.042085364,0.051831387,0.03782961,0.035255607,0.051954534,0.034377906,0.02627781,0.026718425,0.04303828,0.04963874,0.041399457,0.08258976
ID209,smape,0.022803167,0.017316261,0.021768833,0.024289452,0.023858914,0.024155475,0.024783526,0.017547179,0.022921242,0.022678973,0.018348122,0.022799661,0.028590955
ID21,smape,0.119530514,0.11539689,0.09204984,0.096326575,0.1079192,0.12909457,0.12172698,0.09099941,0.0976188,0.11766018,0.09894705,0.13243937,0.1202436
ID210,smape,0.02153979,0.016607642,0.023349872,0.018825283,0.021902155,0.021718057,0.021604586,0.015700137,0.015545835,0.017681608,0.015401175,0.016595388,0.019289197
ID211,smape,0.025941722,0.031584807,0.028093692,0.032724634,0.040439494,0.031652395,0.020994293,0.037914567,0.02615047,0.022016026,0.031911317,0.034627978,0.044067517
ID212,smape,0.02505029,0.029097889,0.026592508,0.024348792,0.022624068,0.025375944,0.029026113,0.020764556,0.029169679,0.030268312,0.024466407,0.026980646,0.02108537
ID213,smape,0.10660808,0.108095564,0.10929913,0.10320969,0.09867978,0.101816006,0.11008415,0.09870094,0.100021645,0.10357243,0.10624091,0.10598105,0.11030818
ID214,smape,0.11082859,0.1087818,0.1047028,0.103440225,0.11680133,0.1250841,0.11927661,0.11319826,0.12123367,0.10590289,0.112838864,0.107569285,0.22204928
ID215,smape,0.033950206,0.025860488,0.021093028,0.016891114,0.024407944,0.02664735,0.026154395,0.02356908,0.021878358,0.018533204,0.027876329,0.026510818,0.05718761
ID216,smape,0.046518862,0.04791999,0.037843637,0.042351387,0.03976738,0.04537117,0.048559133,0.042374063,0.048951406,0.05703526,0.034475945,0.04333965,0.017073182
