unique_id,metric,SeasonalMBB,Jittering,Scaling,TimeWarping,MagnitudeWarping,TSMixup,DBA,original,qgts(25),qgtse(50),SeasonalNaive
ID325,smape,0.04273862,0.048534576,0.032754846,0.02971243,0.05505284,0.045046132,0.039425027,0.04866293,0.048015542,0.049094383,0.046679426
ID326,smape,0.03473843,0.03357073,0.031438276,0.02677876,0.025799055,0.030829176,0.032592405,0.032651737,0.034408193,0.034526806,0.04405476
ID327,smape,0.048754383,0.053077642,0.05074716,0.03845496,0.0516295,0.045233067,0.044188913,0.05221075,0.051164508,0.049098007,0.07719049
ID328,smape,0.09925914,0.12793845,0.099128306,0.115418226,0.10668593,0.12220634,0.112540446,0.133265,0.10757921,0.11064027,0.10584383
ID329,smape,0.085043445,0.087388396,0.08963387,0.073442794,0.09954701,0.08236255,0.076432034,0.09970741,0.09693816,0.09472732,0.08420654
ID33,smape,0.05763329,0.05068226,0.06228406,0.071164794,0.059255656,0.05697083,0.060423594,0.05403004,0.059064385,0.05566828,0.06011319
ID330,smape,0.15589012,0.15059677,0.13968703,0.14642468,0.15004478,0.15382162,0.15727398,0.14228305,0.15146261,0.15413997,0.11037879
ID331,smape,0.13124116,0.1329149,0.12956502,0.10516456,0.122245386,0.13167672,0.13827716,0.12550142,0.13047227,0.1305344,0.12414928
ID332,smape,0.045657076,0.04174619,0.036770426,0.047863506,0.038040124,0.041480392,0.04032128,0.04927413,0.04877691,0.050525025,0.07138463
ID333,smape,0.030863892,0.03980881,0.044952944,0.036353406,0.03909086,0.037917167,0.035898045,0.028464448,0.03445048,0.032580193,0.061096482
ID334,smape,0.06066084,0.063282356,0.05646363,0.050497573,0.06501947,0.055727754,0.05450938,0.071304105,0.059704848,0.053598396,0.06332069
ID335,smape,0.1693431,0.16290414,0.16536573,0.15540233,0.1685587,0.1576927,0.13491392,0.16040275,0.17360735,0.17363554,0.22134054
ID336,smape,0.095902264,0.10880731,0.09447095,0.13443233,0.1349875,0.108470775,0.10748964,0.098791756,0.09390523,0.09767868,0.0878783
ID337,smape,0.2949978,0.28915387,0.27975595,0.27729642,0.30118433,0.29115778,0.31597582,0.28014222,0.28735676,0.2968263,0.2356932
ID338,smape,0.21389739,0.19520584,0.19891702,0.21377143,0.19368923,0.20598955,0.20122881,0.17661443,0.20171605,0.20007542,0.23793215
ID339,smape,0.083359174,0.090373665,0.083429255,0.077407055,0.08122526,0.08960957,0.07561709,0.091791615,0.08451554,0.08312056,0.09179752
ID34,smape,0.042079546,0.039243642,0.05057087,0.058390632,0.041341394,0.043271173,0.046639003,0.040007994,0.040564813,0.048181534,0.04508169
ID340,smape,0.10526146,0.11036895,0.12811036,0.118447125,0.11195473,0.10556956,0.128975,0.10814689,0.10839744,0.11104152,0.1648167
ID341,smape,0.06671679,0.065432645,0.06516726,0.049550366,0.06477272,0.07548477,0.06632581,0.07034301,0.06918746,0.0670716,0.0956602
ID342,smape,0.11598967,0.11115905,0.102818266,0.07553359,0.10748991,0.11414778,0.10807037,0.110257216,0.11373019,0.10892553,0.108802594
ID343,smape,0.11869438,0.12695889,0.11322306,0.12345406,0.16155589,0.16329667,0.17489915,0.16286024,0.13446727,0.124182716,0.09476138
ID344,smape,0.05057165,0.044018023,0.041117713,0.044785973,0.050211817,0.041862354,0.03960616,0.056135982,0.045972932,0.05427975,0.08128306
ID345,smape,0.07310638,0.07406478,0.07953575,0.10472125,0.07262104,0.06421294,0.09152375,0.07771386,0.068438694,0.06411834,0.11054792
ID346,smape,0.031187091,0.03506069,0.032134347,0.041986767,0.039887846,0.028118594,0.033405054,0.044459127,0.033143133,0.031646743,0.039965946
ID347,smape,0.029395567,0.032817233,0.033092767,0.03085643,0.03142321,0.031394113,0.028968306,0.03336468,0.03174215,0.030194499,0.03287025
ID348,smape,0.09201951,0.09460033,0.085779905,0.10449361,0.08868043,0.089202695,0.0969371,0.092867136,0.08736774,0.09060867,0.0943557
ID349,smape,0.039499328,0.04048775,0.036820892,0.033413697,0.036850512,0.035825305,0.028963352,0.04310027,0.03779601,0.037438005,0.064971566
ID35,smape,0.06277269,0.052766968,0.07411675,0.07117745,0.06787613,0.05532929,0.05290701,0.05590339,0.06267859,0.061942194,0.061801452
ID350,smape,0.07640613,0.08201546,0.068893485,0.08131777,0.08963932,0.07150158,0.0909977,0.08431633,0.06501459,0.07187819,0.14143126
ID351,smape,0.075409696,0.07060202,0.048168067,0.07492908,0.06825283,0.081318446,0.06344264,0.07931408,0.077219784,0.07841704,0.1300757
ID352,smape,0.03750352,0.03892599,0.034741633,0.045320913,0.043613035,0.039119393,0.04014285,0.043204702,0.03974694,0.038870733,0.042868447
ID353,smape,0.046901714,0.04218559,0.03965144,0.028146312,0.037536286,0.0448583,0.043397203,0.03898406,0.046684444,0.04121367,0.04898063
ID354,smape,0.036235027,0.03316486,0.029567227,0.038447037,0.03231634,0.038834844,0.029081833,0.041455917,0.035337687,0.029382246,0.08173296
ID355,smape,0.012774179,0.01585291,0.028728869,0.026168667,0.01916328,0.017214265,0.02768222,0.033497635,0.021851774,0.015312778,0.045205224
ID356,smape,0.05572245,0.059785374,0.040539574,0.075784884,0.06293011,0.05407554,0.060586743,0.057743683,0.05634423,0.053557858,0.038053736
ID357,smape,0.020109525,0.016689789,0.021419425,0.03134355,0.024835747,0.014285548,0.019443851,0.019437095,0.013487217,0.016151914,0.023205267
ID358,smape,0.09094819,0.10152301,0.089598015,0.10153994,0.104478,0.08903629,0.09129407,0.103544205,0.09420047,0.09339233,0.06493983
ID359,smape,0.03386525,0.03536461,0.03343195,0.053310968,0.040735133,0.029932661,0.03369207,0.026142614,0.025463155,0.032258295,0.030985285
ID36,smape,0.048081037,0.049675345,0.055989362,0.05020116,0.057556387,0.0484618,0.047226094,0.05058385,0.05146466,0.04485074,0.07904971
ID360,smape,0.03433934,0.03881868,0.02963034,0.04803338,0.044884104,0.047624197,0.03453918,0.04782793,0.047875587,0.038659602,0.026815472
ID361,smape,0.06124358,0.042936288,0.05152544,0.08295597,0.07005011,0.047140114,0.08448663,0.04397155,0.055753298,0.057357866,0.023902517
ID362,smape,0.053348646,0.05665023,0.050883986,0.076984905,0.06393946,0.05704826,0.0591622,0.062297076,0.048018612,0.046086665,0.044239346
