unique_id,metric,SeasonalMBB,Jittering,Scaling,TimeWarping,MagnitudeWarping,TSMixup,DBA,original,qgts(10),qgtse(10),qgts(5),qgtse(5),qgts(25),qgtse(25),qgts(50),qgtse(50),qgts(100),qgtse(100),qgts(200),qgtse(200),SeasonalNaive
ID0,mase,0.7895213,0.56536514,1.000857,0.77362007,0.4464169,0.44025674,0.7406697,0.5830542,0.734044,0.6482158,0.708965,0.6818163,0.55737424,0.8397324,0.8624957,0.7282617,0.56825906,0.63629425,0.56729454,0.5882421,2.0234146
ID1,mase,1.0357077,0.9949429,0.93024796,1.177372,0.8338352,1.1576495,0.565069,1.0599078,1.064592,1.1015004,0.8156639,1.0203627,0.962518,1.0384412,1.0663265,1.1335566,0.9877951,1.125818,1.0803089,1.2368046,1.7774295
ID10,mase,1.4394926,1.3894032,1.2013875,1.2176425,1.3896782,1.4747852,1.3300877,1.4423468,1.4527544,1.4831253,1.5087329,1.5316523,1.4534795,1.4279943,1.3771048,1.4071817,1.4691633,1.5113869,1.3691994,1.4917649,1.8304552
ID101,mase,1.5594431,1.7664949,1.6909217,0.94506025,0.66958493,1.8898709,1.1096116,1.3934954,1.4391935,1.6377681,1.5469962,1.5625261,1.4537934,1.2295479,1.4416752,1.3246769,1.4645765,1.6084969,1.4090534,1.5298202,7.6812987
ID102,mase,0.6405346,0.5639444,0.7154712,0.7821693,0.46062332,0.5627654,0.5039713,0.6695091,0.59468067,0.56541675,0.43904436,0.5269794,0.585017,0.50506103,0.6172723,0.7356049,0.4631219,0.72837967,0.5604007,0.5925147,1.6502922
ID103,mase,0.5518065,0.58756024,0.36925742,0.89302295,0.4090095,0.3995954,0.6601744,0.5857515,0.8494304,0.5707063,0.38796762,0.43911332,0.5508012,0.47485352,0.5461232,0.66859317,0.43862036,0.63311297,0.42168134,0.67196244,2.0384614
ID104,mase,0.24517086,0.35474223,0.7456029,0.49385196,0.29378814,0.2671732,0.37981611,0.39646763,0.2861452,0.37571126,0.2576179,0.37869707,0.30331618,0.24993767,0.24915321,0.19982831,0.29538876,0.35460973,0.31072417,0.34723905,3.302027
ID105,mase,0.29136527,0.37538475,0.036111146,0.2449068,0.113462806,0.17369652,0.5801274,0.18756536,0.29906934,0.34090987,0.35169592,0.29845846,0.17060117,0.3743034,0.2122495,0.44449332,0.28591415,0.26762542,0.21434955,0.12582076,1.8073021
ID107,mase,1.4166204,1.3131441,1.1063683,0.80947536,1.2842144,1.3555801,1.4981209,1.4166338,1.4841404,1.6308525,1.4570397,1.4718254,1.35754,1.3125335,1.4802879,1.4812835,1.4133232,1.3353089,1.4822115,1.387653,2.9213116
ID108,mase,1.0014644,0.9963819,0.8334746,1.2426201,0.7815931,0.89573836,0.72545654,0.99772114,0.925461,0.9512722,0.9682586,0.8601259,0.9411542,0.89129454,1.0051718,0.8212539,0.92510724,0.94641596,0.94754213,0.8384994,0.79044586
ID109,mase,4.6413407,4.673762,4.435239,4.765879,4.508071,4.561634,4.390692,4.595319,4.6420965,4.6009955,4.6045375,4.5499287,4.6011057,4.5880895,4.593541,4.473401,4.558064,4.5360255,4.5524035,4.5178366,4.5462613
ID110,mase,0.04978354,0.39966035,0.57647467,0.6565354,0.30302697,0.1623147,0.39682248,0.32783616,0.3908571,0.4707473,0.36811695,0.27134758,0.18705268,0.6055806,0.24283828,0.37231794,0.34721133,0.4738475,0.27467963,0.35166556,0.49122807
ID111,mase,0.6508892,0.6475435,0.69863385,0.6364185,0.5566072,0.7230965,0.6722976,0.652099,0.73598975,0.52227646,0.566708,0.6054247,0.49231818,0.5498997,0.641086,0.64623415,0.44018143,0.65519994,0.53520757,0.52027124,1.6375946
ID112,mase,0.3182841,0.3677523,0.9541538,0.8526296,0.5006261,0.5558919,0.37018085,0.3805428,0.28173018,0.20169933,0.34907743,0.23790197,0.3212287,0.46480045,0.29443386,0.31302676,0.33711013,0.41489172,0.24282813,0.33274907,2.897561
ID113,mase,0.79865944,0.71842563,0.81134474,0.3905629,0.7859388,0.8110872,0.73375946,0.77892125,0.7611883,0.8341877,0.8017652,0.85806733,0.80053914,0.8090108,0.65771484,0.82138884,0.7575102,0.84311974,0.73204637,0.76995337,0.9585925
ID114,mase,1.1893741,1.0298967,1.5093504,0.5428945,1.1425538,0.998002,0.9216358,1.0379342,1.1654736,1.2139214,1.2509856,1.5792893,1.3678919,1.155207,1.2688441,1.1726105,1.0536492,1.1821045,1.0959044,1.3013542,2.2757685
ID115,mase,1.1819327,1.3576471,0.22885114,1.6750635,1.6282002,1.670522,1.3122672,1.3265847,1.2585503,1.5837344,1.2947464,1.4271865,1.3650004,1.4674507,1.2800373,1.1695707,1.8160568,1.1634545,1.6483312,1.2473546,1.4956268
ID116,mase,0.08951075,0.065766536,0.033920135,0.04595551,0.05351801,0.12281976,0.1101177,0.12232088,0.12943326,0.13607737,0.103989474,0.13004552,0.110096164,0.088528864,0.12765658,0.12842984,0.092337325,0.12398985,0.1342939,0.116592884,1.3096288
ID117,mase,0.26066262,0.25340238,0.30122396,0.3204194,0.3095082,0.3286002,0.2832395,0.28075302,0.263524,0.25740263,0.25203386,0.28571558,0.2728968,0.28633624,0.27664742,0.24825571,0.27479392,0.2770147,0.28330025,0.25622296,1.3030236
ID118,mase,0.19343661,0.1740639,0.07679477,0.07679639,0.14367296,0.04616913,0.24019931,0.14634243,0.19970626,0.21098018,0.1950649,0.17068633,0.1740502,0.13846464,0.16918062,0.17679952,0.14778121,0.15710746,0.16995162,0.18951546,1.0729381
ID119,mase,0.71479845,0.6453579,0.70777416,0.7448541,0.6112493,0.6099203,0.7616357,0.7019533,0.7424167,0.6705602,0.7012677,0.70287025,0.6877294,0.5980388,0.7086972,0.69627875,0.6793524,0.7275616,0.71477926,0.7479963,1.7068273
ID12,mase,0.046627734,0.04506764,0.051911388,0.037565,0.049084358,0.04286716,0.04072542,0.055065148,0.049220577,0.042831626,0.04144427,0.051585894,0.043636106,0.050258256,0.044726104,0.045291953,0.04883018,0.039624073,0.053288136,0.05290465,0.11320755
ID120,mase,0.32315266,0.29530433,0.4795015,0.24709745,0.15575133,0.16496244,0.37484407,0.0975669,0.38572627,0.38117096,0.39699656,0.38559923,0.34796458,0.17019203,0.39456463,0.29151547,0.16835065,0.1955568,0.34212214,0.21874374,2.8591032
ID121,mase,0.4412271,0.43284646,0.40204576,0.4451362,0.46655288,0.43460107,0.4099769,0.46488768,0.46238676,0.40671355,0.45598546,0.43779364,0.40322044,0.42552626,0.43145692,0.43736523,0.42499104,0.41235486,0.43634573,0.42576095,0.43619797
ID122,mase,0.3881705,0.39160782,0.40716803,0.39032698,0.46590713,0.4452228,0.3964788,0.4042585,0.400342,0.4294365,0.41953295,0.41864535,0.3989529,0.42929003,0.414974,0.41368046,0.4273294,0.38100612,0.41794962,0.3870704,1.1764195
ID123,mase,0.6461805,0.60523486,0.24035138,0.24277875,0.46433043,0.3694201,0.733502,0.5434579,0.7575226,0.78401715,0.7345255,0.655128,0.62533516,0.56145746,0.70482177,0.63686126,0.5507584,0.558466,0.63095474,0.6567665,2.0938842
ID124,mase,0.3149341,0.3122782,0.340826,0.24584943,0.3620497,0.36485016,0.31731117,0.32207188,0.3108517,0.3310056,0.3191597,0.34329134,0.30514842,0.33648026,0.30488697,0.33121353,0.31647563,0.29578894,0.33063617,0.4028898,0.602953
ID125,mase,0.69138724,0.7222156,0.52289826,1.2118949,0.4339103,0.47681388,0.42930406,0.6111027,0.5716652,0.65142125,0.52673703,0.48604488,0.5867672,0.5939383,0.66369504,0.3831583,0.6269545,0.48233566,0.5558606,0.5108575,0.16764669
ID126,mase,1.5603992,1.5319165,1.7724257,1.516135,1.3973316,1.4357324,1.5572339,1.5016514,1.5707744,1.5779836,1.5770216,1.574717,1.5111,1.5940831,1.5067414,1.6024964,1.4504267,1.5525813,1.5360997,1.545783,2.4829545
ID127,mase,0.45176917,0.48666567,0.46134186,0.33413407,0.38481146,0.47204313,0.38043955,0.41247955,0.41378453,0.43057072,0.42165902,0.41393968,0.3929091,0.37036103,0.41301516,0.37909418,0.42592677,0.42609468,0.41115758,0.43115306,2.4201362
ID128,mase,0.036083058,0.04733555,0.09659654,0.25173524,0.11818653,0.026075026,0.0773266,0.08507239,0.12614432,0.14157072,0.027605828,0.09565952,0.046665598,0.0425752,0.049973156,0.10821613,0.03074911,0.037851553,0.116934724,0.03451004,2.2648525
ID129,mase,0.3519482,0.3037116,0.20370679,0.20243868,0.26171485,0.33911002,0.395987,0.41161978,0.5222071,0.41096595,0.42410278,0.4410342,0.34662905,0.3415417,0.4071941,0.476145,0.37758815,0.354885,0.42948428,0.42245808,3.544681
ID13,mase,1.139345,1.165729,0.9582494,1.1738681,0.9630844,1.0569662,1.171384,1.2799962,1.1786509,1.1647198,1.2173041,1.1840854,1.1350647,1.0047567,1.2388307,1.2068298,1.2385468,1.1612414,1.1901824,1.1557478,1.4522916
ID130,mase,0.18001142,0.21992809,0.24224468,0.2226943,0.18446265,0.17445672,0.2138371,0.16228193,0.19922033,0.18782553,0.17192845,0.21289827,0.17592824,0.1802889,0.18215437,0.11650073,0.19737068,0.17561984,0.1857861,0.1785787,2.8455555
ID131,mase,0.020939458,0.02408601,0.054221682,0.030143443,0.050821338,0.04715036,0.02817782,0.011627996,0.011627996,0.016375016,0.010261901,0.01898031,0.004256261,0.031683054,0.0068563744,0.023367353,0.017400559,0.0009323115,0.008863434,0.0025004076,1.3034129
ID132,mase,0.15032613,0.18343893,0.11984925,0.15302193,0.089704655,0.21656229,0.14930111,0.16528335,0.18320057,0.13036828,0.13799424,0.14623311,0.18389213,0.15181962,0.15850863,0.16974622,0.20651878,0.17260757,0.14863655,0.16084515,1.029176
ID133,mase,0.8604966,0.76116675,1.0451552,0.55332476,0.70031434,0.8510728,0.7411384,0.7250547,0.7516681,0.7543141,0.75052476,0.76237,0.8587825,0.85830903,0.7839422,0.7714682,0.7166713,0.8119984,0.73844,0.82948744,1.7207462
ID134,mase,1.6716676,1.6214514,1.231804,1.1533654,1.2463843,1.1560587,1.8020672,1.3663509,1.7628691,1.8584762,1.8280569,1.7335081,1.6871641,1.4659746,1.7907429,1.630793,1.4382006,1.474952,1.6730169,1.5928167,3.1866133
ID135,mase,0.056333676,0.14642905,0.20727529,0.5354186,0.17943034,0.13952355,0.41142,0.11105216,0.021421062,0.07961671,0.08554594,0.12404853,0.07865508,0.054354556,0.021312587,0.07853738,0.115707904,0.047671966,0.14947882,0.12567891,0.8353081
ID136,mase,0.5425426,0.5558149,0.42142534,0.6000819,0.48705727,0.5405083,0.39914328,0.52966833,0.5456128,0.51913047,0.54297537,0.49035233,0.5484513,0.55608726,0.508241,0.53955746,0.50518656,0.46878338,0.5061839,0.50143296,0.35698783
ID137,mase,0.8763265,0.99267524,0.58658767,0.4911032,0.7231681,0.9198722,1.1207802,1.0314215,1.250329,1.0675055,1.0561653,1.0683302,1.0443498,0.95571935,0.9753153,0.9524857,0.9007282,0.96241707,0.9995012,1.1010834,1.0893016
ID138,mase,0.31122288,0.35827193,0.3684731,0.3607824,0.29383522,0.31269825,0.3362502,0.30614626,0.33686715,0.32903403,0.30992118,0.35030398,0.31214756,0.3270925,0.3115443,0.26435664,0.328283,0.3212108,0.31709087,0.31899354,2.3620977
ID139,mase,1.5675143,1.5526859,1.5202287,1.5041016,1.4889048,1.5782844,1.5313345,1.4922925,1.4874314,1.4662677,1.5216788,1.5185009,1.5262074,1.5026548,1.5023903,1.5162405,1.5177493,1.4986005,1.4846497,1.5147989,1.3930285
ID14,mase,0.73737,0.74435914,0.78112453,0.8368933,0.82369304,0.72532016,0.7521001,0.793176,0.6762992,0.7652161,0.7132575,0.7185595,0.74482113,0.750088,0.78743,0.7488597,0.75932115,0.7908708,0.7611915,0.7754931,0.4299994
ID140,mase,2.9757717,3.110703,3.1064632,3.6374648,2.317749,2.2621362,3.5265682,2.5096538,2.737467,3.1732707,2.8654366,3.0528526,2.5740445,2.3868103,2.7655618,2.6948667,2.5152164,2.8390427,2.9250662,3.1459796,0.5714286
ID141,mase,2.4955382,2.5723293,1.9958564,3.0379424,2.0557742,2.086994,2.9443629,2.3184536,3.1440406,2.4782662,2.369527,2.425206,2.2295997,2.1506226,2.3314378,2.6856663,2.1281168,2.3060672,2.2226942,2.5448372,1.0826771
ID142,mase,0.18761823,0.12276837,0.37158784,0.14001237,0.23163256,0.14286949,0.17678656,0.17249957,0.29175168,0.14754055,0.26321152,0.20679033,0.20755327,0.21881829,0.21548368,0.13719156,0.23627897,0.19767398,0.22323634,0.20925172,0.8503401
ID143,mase,1.0348716,0.9460795,1.0205247,1.0302501,0.88013047,0.9056246,1.0834687,1.0028139,1.0718925,0.97128546,1.0139176,1.0074877,0.98922235,0.90396386,1.0159613,0.98528117,0.97543854,1.0329401,1.0132952,1.0602301,1.574074
ID144,mase,1.5546305,1.551573,1.3336935,1.3036638,1.2152618,1.4804627,1.615852,1.6384834,1.56898,1.648265,1.5711819,1.6640853,1.6005906,1.5682198,1.6559991,1.6205325,1.5765549,1.6144472,1.6217364,1.5585127,1.1627907
ID145,mase,0.35109487,0.34381828,0.28859797,0.31868646,0.3697413,0.3665023,0.3255091,0.3323373,0.3431864,0.35695583,0.38506907,0.31965742,0.3589774,0.38082576,0.34887874,0.35839373,0.3990034,0.3865644,0.36330408,0.32708597,0.65575624
ID146,mase,0.53512573,0.5483752,0.4142178,0.59256566,0.47973633,0.53309494,0.39197424,0.5222737,0.53819066,0.5117541,0.5355578,0.4830257,0.54102427,0.54864705,0.5008834,0.5321458,0.4978343,0.461494,0.4988299,0.49408716,0.3498916
ID147,mase,0.4450195,0.41465968,0.5053518,0.36684838,0.4559305,0.41864288,0.43633595,0.42944878,0.4680657,0.4425972,0.47409764,0.45466185,0.44203576,0.4522986,0.44399092,0.44319168,0.43382624,0.47673315,0.45320755,0.45091107,0.6132707
ID148,mase,0.059101168,0.071679845,0.19754979,0.23534214,0.08894949,0.08722075,0.110544555,0.071686395,0.06441707,0.08419236,0.056154005,0.058040608,0.05999665,0.07986103,0.063496694,0.06844838,0.06560799,0.0965018,0.02823815,0.060149938,0.15455092
ID149,mase,0.16237955,0.14312033,0.13702501,0.1599214,0.030447474,0.07640866,0.15379238,0.15604569,0.12874557,0.1419905,0.16622247,0.1301176,0.12951034,0.09965646,0.10917317,0.07474349,0.12001001,0.14039087,0.13681379,0.18838869,0.13126473
ID15,mase,1.4590793,1.4813188,1.4230227,1.2342186,1.4192092,1.4814489,1.4654995,1.4863418,1.6358815,1.4294531,1.4099685,1.5446085,1.5163335,1.4639621,1.5314645,1.4827353,1.4316546,1.4875354,1.4712195,1.3772811,1.8256366
ID150,mase,0.13399138,0.18221794,0.29373774,0.3047784,0.14988056,0.17532678,0.24071701,0.15907288,0.16263372,0.15115587,0.08847106,0.16577879,0.10474967,0.11054663,0.09555652,0.17054331,0.14444667,0.18493818,0.11891317,0.14129913,0.20503615
ID151,mase,0.19165921,0.21073696,0.26121593,0.25691438,0.20073718,0.20749669,0.22045484,0.20680389,0.21402314,0.19566086,0.17884868,0.20805001,0.17233503,0.18088874,0.17775774,0.19109136,0.19443741,0.19743647,0.17619428,0.19090538,0.14474365
ID152,mase,0.41868642,0.43082792,0.42048904,0.4359257,0.4762025,0.4067989,0.4097847,0.3932937,0.48400605,0.4249395,0.41740778,0.40555778,0.3923003,0.4054642,0.40768203,0.4185609,0.4034239,0.42603245,0.39577705,0.38221282,0.46729
ID153,mase,1.0568963,1.4538015,0.69104606,3.1318257,1.7799683,1.9215908,1.7747725,1.1777694,0.8942241,1.1639038,0.7387904,0.4521123,0.90812916,0.721701,1.2890079,0.8474163,1.3179191,1.0401595,1.5308734,1.2464299,2.8177965
ID154,mase,0.88011426,1.0763971,0.91030383,1.7169861,0.49835888,0.3848145,1.2781706,0.73695993,0.75846964,1.1859987,0.8417268,1.04049,0.7399748,0.4284762,0.8984552,0.8794057,0.66412777,0.8884568,0.95372504,0.9920802,1.3285024
ID155,mase,1.3202192,1.634481,0.80435175,2.36099,0.90567976,1.2211118,1.2136414,1.1418769,0.5769551,1.2938614,0.9200552,1.063345,1.0893314,1.4945146,1.2118192,1.1790015,1.0138198,0.9200958,1.1163324,1.1430337,0.8336815
ID156,mase,1.5603992,1.5319165,1.7724257,1.516135,1.3973316,1.4357324,1.5572339,1.5016514,1.5707744,1.5779836,1.5770216,1.574717,1.5111,1.5940831,1.5067414,1.6024964,1.4504267,1.5525813,1.5360997,1.545783,2.4829545
ID157,mase,1.1169866,1.1158007,0.8192324,0.66253287,0.79799,0.9788984,1.1184494,1.2529002,1.1312661,1.290307,1.0464573,1.2411193,1.1523181,1.0909938,1.1832776,1.1937855,1.131441,1.2041874,1.2363104,1.1021601,1.7381536
ID158,mase,1.0560209,1.0641712,0.8414715,0.7584928,0.8058955,0.98379165,1.0653561,1.1376728,1.0696266,1.1518075,1.0047983,1.1633618,1.0814375,1.0462098,1.124116,1.1014584,1.0712364,1.1140429,1.1282238,1.0434102,0.95053196
ID159,mase,0.06408536,0.05225553,0.05984406,0.19039428,0.10680892,0.064815134,0.084995136,0.13416825,0.06853672,0.18103157,0.07923952,0.12995982,0.085932,0.054384142,0.097199306,0.12648016,0.08323789,0.11670229,0.14499551,0.078474894,2.0414534
ID16,mase,1.8600106,1.7561451,1.9334711,1.6358571,1.7570795,1.6977857,1.7387165,1.7397506,1.8435591,1.8099371,1.8467228,1.8306495,1.899236,1.8445164,1.8209802,1.8317635,1.6943773,1.893616,1.7796665,1.8369719,2.4200675
ID160,mase,0.9687558,1.0830092,0.7427102,0.6349938,0.912666,1.0852776,1.2652334,1.0778872,1.1782202,1.1118543,1.1319658,1.173435,1.153669,1.0877714,1.0946383,1.0470291,1.0008677,1.0233737,1.0859971,1.2253554,0.7446038
ID161,mase,0.7239935,0.70729125,0.54634,0.50084853,0.41389924,0.6641534,0.77965915,0.7984518,0.73988575,0.81936747,0.7430847,0.81937593,0.7652355,0.7348277,0.8132348,0.78743726,0.74160904,0.7781502,0.79075295,0.74356294,1.7895588
ID162,mase,1.6851248,1.9334954,1.8400714,2.5823507,1.240328,1.0900192,2.3267715,1.2828758,1.5170478,1.9893914,1.6856682,1.9245162,1.5160673,1.2167054,1.6730285,1.627852,1.3892696,1.6730152,1.7987554,1.6131225,0.75376886
ID163,mase,2.0519304,2.098187,2.0299003,2.8084316,1.3479961,1.3491265,2.3270912,1.4437315,1.8822093,2.1886597,1.8664637,2.061634,1.6597916,1.2825807,1.8224541,1.8450155,1.581348,1.9431999,1.9369646,2.0152874,0.3829787
ID164,mase,2.674635,2.690029,2.597638,2.69736,2.4434865,2.7607555,2.5248363,2.6330364,2.7096624,2.7322772,2.5842,2.7990298,2.7103882,2.701921,2.6207573,2.7600272,2.6151268,2.7266376,2.6781664,2.6606317,3.0069637
ID165,mase,0.29736236,0.2815234,0.20952924,0.18576388,0.28959963,0.30853662,0.26130715,0.3049333,0.29690894,0.28065148,0.33591613,0.29829428,0.2883942,0.31519663,0.3217167,0.3205879,0.29352453,0.32277638,0.30075455,0.3255569,0.3997599
ID166,mase,2.023469,1.9818087,1.9897059,2.184584,1.9474196,1.9849067,1.9332854,2.0130002,1.9697222,2.0056245,1.9680449,1.9770145,1.9739648,1.9819847,2.0265841,1.9279169,2.012666,1.9872438,2.0440097,1.9569092,1.9655173
ID167,mase,1.8971765,1.8992261,1.9139059,1.8348296,1.8973992,1.9257324,1.8673604,1.8476413,1.8545455,1.8733684,1.8730189,1.8580738,1.8775982,1.8981409,1.8670517,1.843401,1.8784509,1.854604,1.863281,1.8689965,3.536042
ID168,mase,0.1426528,0.10513913,0.15499496,0.31233686,0.25577262,0.12885202,0.21855986,0.17444097,0.18012346,0.14872788,0.16711934,0.16811945,0.1933683,0.22305027,0.18512969,0.19837165,0.16750333,0.15519269,0.18608393,0.16079494,1.2620192
ID17,mase,1.373068,1.3427343,1.3247625,1.3906844,1.398807,1.3419634,1.433665,1.4139938,1.3989083,1.3932921,1.3859681,1.4077994,1.399796,1.4203192,1.3957895,1.4444723,1.3985515,1.4032145,1.3957453,1.3829771,0.93955517
ID173,mase,0.38267493,0.38754335,0.37516087,0.62328637,0.3803117,0.3844146,0.45988527,0.38439843,0.3701323,0.37084615,0.38405293,0.36244825,0.3780656,0.37620485,0.3833647,0.37140936,0.37077397,0.37949017,0.3686967,0.35709983,0.38770822
ID174,mase,0.14475338,0.17591497,0.19316173,0.17376873,0.14967303,0.16286063,0.15556507,0.1690783,0.1659233,0.167275,0.15723374,0.18575154,0.16966636,0.18833576,0.15396506,0.15646331,0.18642694,0.1630603,0.15228136,0.16332908,1.0432191
ID175,mase,0.23493652,0.22645232,0.24320938,0.20089723,0.23287782,0.23034313,0.22215854,0.22769037,0.23172982,0.23787634,0.23761964,0.25343004,0.24136598,0.23239608,0.23509975,0.23290099,0.23005839,0.23187152,0.22981036,0.239763,0.27427596
ID176,mase,2.7664733,2.7279577,2.6123579,2.8792627,2.3998227,2.958549,2.6213908,2.7236526,2.7752542,2.9046724,2.603011,2.8945487,2.7032633,2.8511622,2.7423308,2.9328222,2.6464891,2.8765202,2.7993143,2.836163,3.3308551
ID177,mase,0.33474872,0.3641621,0.34215537,0.38331452,0.3474348,0.33749598,0.36453247,0.39417168,0.45475075,0.39106518,0.35173532,0.40062544,0.3726353,0.33830625,0.3510291,0.3449591,0.32593223,0.35919806,0.3771316,0.36556634,0.9008314
ID178,mase,0.0625994,0.06170442,0.09827686,0.07814623,0.15968901,0.032406166,0.13923886,0.08345437,0.044407576,0.04601418,0.09953673,0.056530617,0.04981738,0.05526349,0.09182322,0.039204728,0.1064079,0.054221466,0.064222336,0.08031559,0.07614206
ID179,mase,0.028476965,0.12597507,0.11547398,0.12528662,0.20335022,0.063714765,0.13584836,0.12007108,0.057883397,0.057402916,0.10079093,0.09057407,0.08511335,0.18319865,0.12897898,0.17024882,0.2803956,0.15392652,0.14360815,0.17414498,0.5786026
ID18,mase,1.2967806,1.25948,1.2271138,1.2496463,1.2441895,1.3086241,1.2017572,1.262002,1.2871312,1.2605777,1.3469985,1.2731706,1.2922544,1.3120925,1.3135293,1.262815,1.2959478,1.2254083,1.2736197,1.2903662,1.5177279
ID180,mase,0.07711114,0.05427918,0.57031244,0.113568075,0.7132413,0.15346847,0.06593706,0.10304055,0.17517981,0.08932673,0.076070674,0.10523879,0.048392802,0.0330218,0.13683593,0.06967552,0.15981574,0.14730099,0.22218752,0.14357746,1.535254
ID181,mase,1.9526154,1.9645166,2.728252,1.8065716,2.8454194,1.9820106,1.6549886,2.0215015,1.9619178,1.6899108,1.6720449,2.0245616,1.7004985,2.1309946,1.793286,1.8558291,2.160909,1.7605479,2.0907226,1.91418,5.72165
ID182,mase,0.18426496,0.10970098,1.045395,0.4235723,0.7506409,0.08513287,0.2390061,0.06532378,0.26745433,0.227744,0.2816131,0.09731101,0.10213881,0.5236397,0.37311703,0.3749216,0.056643374,0.018085662,0.10946441,0.04615152,2.7380283
ID183,mase,0.47437564,0.3684355,1.1952642,0.8121767,0.26574263,0.28847703,0.34709582,0.34544,0.715213,0.49821153,0.54372686,0.44641626,0.38507235,0.7830157,0.7913878,0.5904545,0.24864085,0.45985234,0.31861076,0.25173074,2.999998
ID184,mase,0.24381623,0.55756193,0.33846366,0.2943334,0.87708193,0.47809666,1.0976635,0.11553565,0.23082991,0.58778393,0.98690355,0.6975818,0.27234823,0.66702867,0.3755438,0.1636223,0.7420497,0.17546758,0.4841973,0.28647,2.8151262
ID185,mase,1.4048597,1.3389717,1.2692207,1.318226,1.2924933,0.92985225,1.4602652,1.4782833,1.5200443,1.3906997,1.1530071,1.3469915,1.0720767,1.3010421,1.4217081,1.0917128,1.5578889,1.2226454,1.4539142,1.3328992,2.4489794
ID186,mase,0.24483272,0.26654926,0.25531223,0.28253284,0.29085705,0.27972084,0.2758326,0.24587904,0.23860115,0.26492256,0.2505684,0.22615433,0.22538322,0.27145115,0.26822498,0.2674021,0.25227684,0.231781,0.2702604,0.26769367,0.35714287
ID187,mase,0.8049868,0.833489,1.1162741,0.6838374,1.247506,0.777678,0.63153017,1.1769415,0.6322195,0.7689118,0.93611014,0.89080125,0.72657794,0.7054672,0.4572854,0.47671944,1.0007625,0.5100409,0.8280971,0.57444507,0.8241758
ID188,mase,4.143633,4.3316684,3.197346,5.6012683,4.4442415,4.578089,4.451662,3.9947114,3.989442,4.069014,3.8146536,3.9516418,4.052802,4.0473957,4.3446937,3.9732237,4.233046,4.1368313,4.460531,4.248553,0.95864654
ID189,mase,0.17322227,0.15369314,0.23697425,0.1593272,0.17671125,0.1372213,0.17181802,0.15881673,0.20564167,0.16606787,0.19720511,0.17676792,0.17813163,0.18520355,0.1766744,0.15813763,0.17707798,0.1747311,0.18195692,0.17912999,0.37439597
ID19,mase,0.6169959,0.55610526,0.68079937,0.55388165,0.5347484,0.59159607,0.5743326,0.5957518,0.58211845,0.54591507,0.5953673,0.54365975,0.5690629,0.5095349,0.63297486,0.57435703,0.590116,0.5483128,0.61478513,0.56836975,2.1662853
ID192,mase,2.8286505,2.687061,2.449731,2.6568727,1.9912627,2.8335328,2.9711375,2.9940186,2.6143482,2.7803457,2.6690168,2.6863425,2.8102539,2.7792222,2.4716341,2.9416678,2.7536824,3.0499551,2.6824777,2.9127076,0.91463417
ID193,mase,3.049022,3.253022,2.4403167,2.5710669,3.2367105,2.7433314,2.6622355,2.5447264,2.7604108,2.7711973,2.8671775,2.9791753,2.4819543,3.362591,3.1171618,2.4639666,3.2148886,2.7735667,2.9339051,2.8386185,1.374868
ID194,mase,0.6388947,0.5492038,1.0612212,0.20568465,0.41881293,0.582625,0.5784535,0.62050825,0.62524945,0.61029714,0.6962402,0.6224198,0.6435014,0.8071529,0.78467745,0.62331045,0.705883,0.6531038,0.5593036,0.65194994,2.1226304
ID195,mase,2.501752,2.4797153,2.3906426,2.2439215,2.4855456,2.6138124,2.3815513,2.5326762,2.426971,2.4555418,2.3992276,2.4318871,2.3746216,2.3551543,2.456845,2.504766,2.6187165,2.4350555,2.4702165,2.4232898,2.10476
ID196,mase,0.62493753,0.7002245,0.8623716,0.92448163,0.7203741,0.5641998,0.6650212,0.76496553,0.6074623,0.5135317,0.51972634,0.4229685,0.5659212,0.73028815,0.7770079,0.6273886,0.5090308,0.38488907,0.7811529,0.46590832,0.33703357
ID197,mase,0.12982674,0.15316105,0.17173691,0.17612286,0.12349948,0.1270897,0.15049076,0.11927776,0.15194473,0.14164543,0.13265857,0.15223046,0.1443344,0.1247118,0.13717003,0.109626,0.11996135,0.13189754,0.13635425,0.13752651,1.925
ID198,mase,0.641857,0.6219495,0.7095156,0.72490436,0.6490223,0.63059705,0.5721592,0.63840914,0.58853436,0.6373149,0.6193443,0.5987738,0.60868084,0.61690253,0.58585906,0.6233617,0.64157313,0.6488983,0.62805474,0.59246916,1.1333333
ID199,mase,2.9271636,2.852777,2.4328327,1.9966395,2.4708445,2.5341494,2.8063526,2.866165,2.7088723,2.7454345,2.627901,3.0428402,2.2242882,2.482489,2.5872886,2.2493014,2.9469106,2.354659,2.7744071,2.5476446,2.4128654
ID2,mase,1.4859812,1.2671591,1.1575657,2.2030902,1.0613312,1.4466178,1.7580124,1.6819682,1.6508561,1.4238465,1.3052938,1.3620151,1.4570594,1.8128629,1.2056094,2.28278,1.9040828,1.4413276,1.8005276,1.4659226,1.233998
ID20,mase,2.0773294,2.077647,2.0486088,2.0995772,1.9903208,2.0994442,2.035239,2.0659258,2.0800526,2.0916045,2.0451467,2.094071,2.0531473,2.0997517,2.070398,2.09537,2.0496209,2.075074,2.0823753,2.064343,2.1860843
