unique_id,metric,SeasonalMBB,Jittering,Scaling,TimeWarping,MagnitudeWarping,TSMixup,DBA,original,qgts(10),qgtse(10),qgts(5),qgtse(5),qgts(25),qgtse(25),qgts(50),qgtse(50),qgts(100),qgtse(100),qgts(200),qgtse(200),SeasonalNaive
M1209,smape,0.06245129289913389,0.0646335363238862,0.07169244110379057,0.07538969976490284,0.07026848824846565,0.07988676919202672,0.07270486990564273,0.0582780863836393,0.07282599847548615,0.07117865481653117,0.06588955575428729,0.07658023833981654,0.06689202532149056,0.07426280273248188,0.06954511672482942,0.0741445798222307,0.06114886586892646,0.06208109436569368,0.06588232265322548,0.07413932730730483,0.09427053953793448
M1210,smape,0.03124993372893689,0.0441828729904993,0.03058817252773009,0.018371256043877158,0.034375866277087934,0.03006279953138569,0.02715707698429556,0.022813892241933798,0.030686287186218686,0.02620200878214279,0.025353212079994098,0.027798703077663727,0.03073322073764369,0.023735209102816776,0.028117459419536316,0.027693143173153256,0.026803929967555134,0.024093659668007587,0.01674234291977106,0.025098468889566437,0.060808173326742876
M1211,smape,0.03685323067599478,0.0418488686764128,0.033953328592152096,0.025282269975526492,0.03794597465495548,0.03770352418956446,0.03388488174132511,0.03027627280852081,0.04179395079866938,0.04361011684944721,0.04196524489652551,0.03564888268088657,0.039722094395579235,0.037250200117470954,0.04357589289901326,0.041199355053771584,0.03926987423187118,0.03807969885235278,0.03166517416774805,0.040149021925235596,0.045663548300957875
M1212,smape,0.027401411293396735,0.024256130826787025,0.027203021808779666,0.022604616005810794,0.026781656943274584,0.025332650238033133,0.027661365791662732,0.02293559730052432,0.024319490777750485,0.025820090036588018,0.025606040341180636,0.023866184733554372,0.025462206936813128,0.02541852153039482,0.025779715195429747,0.026041750568441463,0.024619578522994612,0.024282123344714312,0.021613871250751704,0.025095582227420237,0.050793600501456544
M1213,smape,0.03458866072124317,0.04302387777483435,0.01677896279958819,0.016796713238000076,0.02033555367409495,0.01676450198178288,0.026064035563893945,0.015905099674252552,0.0336657070912084,0.026097437719529437,0.02737901545716064,0.02638434710169654,0.034585605849309746,0.02089069486892871,0.019142805653310543,0.027926482178864637,0.029295799728703376,0.023033698425583463,0.01860511931927234,0.022592699449700385,0.09479759326248886
M1214,smape,0.009571377196017668,0.018656591178565964,0.013247761105547281,0.007194318540833962,0.01469274731404357,0.006093389973872013,0.010020028886843684,0.006439952034204964,0.00765787827978914,0.008974838560016688,0.006536775700491298,0.00877859133262785,0.010788771974234857,0.006763797569481839,0.012382320699686476,0.006648183466818155,0.0039757558290320376,0.005783471726641048,0.008262913892399157,0.006782098006484792,0.042568669742083405
M1215,smape,0.01203515676840978,0.020474491619664418,0.012037922329389572,0.008630528945595947,0.013384056071659753,0.009308424148503571,0.011947982908497407,0.010594238460316681,0.011877648987136951,0.011629975619275321,0.011262861269019661,0.012734121286630458,0.01347783178679171,0.010660148634077146,0.014383781515575239,0.01058042597207641,0.010222605267282161,0.011127467330442361,0.013675145808423965,0.009017686391763428,0.030784719707367875
M1216,smape,0.03365795346102856,0.037186458030793,0.033096802677085015,0.02789098545706356,0.036944054089304665,0.032555583841274806,0.031015692727750316,0.03228223960474639,0.03478471784832223,0.032854019838350505,0.03557304575311307,0.034262052632357175,0.03447788143808727,0.028030694770707576,0.032271592132560985,0.030435058931287753,0.033466762646015336,0.03608389967281688,0.03800152031479716,0.03447834602027423,0.03288569056465893
M1217,smape,0.016354700428759833,0.014491967550946417,0.019801633980770596,0.029052275508854458,0.019907421050821644,0.01767613486441367,0.01658540010666858,0.027056159459082182,0.015811941537696828,0.018615709440571792,0.020381540458123272,0.015395277313987174,0.019050097714657165,0.014487421026862958,0.015374972144544212,0.019313829438423285,0.01840214246720469,0.01821265469225446,0.021749420532771124,0.020410674267043388,0.01190458751770066
M1218,smape,0.019803290270709567,0.016835682486691348,0.024476556477582526,0.021440038132717817,0.02408387120807487,0.02091802830567596,0.019487438882493314,0.017069180046371195,0.018997104220782293,0.019843867741230627,0.017869792824906344,0.01887478878953874,0.022084334701679417,0.017686503083927895,0.018662951134589184,0.021446818196734496,0.02099365304875962,0.018277168689646524,0.015578108350723279,0.0200319786825455,0.06959391140743286
