unique_id,metric,SeasonalMBB,Jittering,Scaling,TimeWarping,MagnitudeWarping,TSMixup,DBA,original,derived,derived_ensemble,QGTS,QGTSE,SeasonalNaive
ID31,smape,0.013635743,0.020525655,0.008815329,0.012399501,0.050371435,0.02019895,0.054297622,0.029106019,0.01564131,0.03483374,0.026641035,0.021924695,0.025607571
ID310,smape,0.04247029,0.06563405,0.0392434,0.082946636,0.043175995,0.08069261,0.08875739,0.07965074,0.040588092,0.016479637,0.08076095,0.080204554,0.28430107
ID311,smape,0.015980067,0.012186709,0.034356896,0.011917672,0.02035052,0.011371292,0.0352622,0.016990522,0.044997662,0.042706918,0.025976256,0.033194657,0.040167317
ID312,smape,0.05301411,0.049235497,0.049897015,0.054295372,0.15810998,0.03554998,0.032965403,0.05516192,0.06505256,0.087123714,0.07820372,0.05863374,0.051725466
ID313,smape,0.03309204,0.052347004,0.049880713,0.04384355,0.14970134,0.035770234,0.03504094,0.05789824,0.09982335,0.08788213,0.0626381,0.039737687,0.040948328
ID314,smape,0.016713476,0.06324146,0.01596787,0.03184374,0.036052722,0.035967372,0.029214913,0.01668462,0.016039237,0.019938145,0.015046451,0.053010445,0.08016433
ID315,smape,0.04141167,0.029624937,0.015904622,0.02000528,0.0212251,0.022276627,0.011356108,0.018271526,0.053431522,0.038709342,0.03676131,0.023720687,0.032474194
ID316,smape,0.12385113,0.14290555,0.11168701,0.104230635,0.08780993,0.11413223,0.1260586,0.107153535,0.1033114,0.09599275,0.13357414,0.14358091,0.16002893
ID317,smape,0.062484626,0.058440927,0.064162165,0.12650105,0.21196948,0.09739625,0.09692436,0.21458983,0.12964183,0.06953512,0.063855834,0.097417,0.12253443
ID318,smape,0.030750625,0.014932986,0.02588301,0.011312791,0.04352406,0.013681166,0.035690043,0.019515024,0.016822381,0.025574887,0.025020821,0.023216687,0.015249707
ID319,smape,0.039077956,0.03403826,0.039161023,0.03316968,0.05444416,0.05850792,0.06206874,0.032625776,0.059538033,0.029404784,0.04209086,0.03833152,0.031703897
ID32,smape,0.037994266,0.049748108,0.055732284,0.034556095,0.06082497,0.07396639,0.0596367,0.041837875,0.038937885,0.02342903,0.04351447,0.02549324,0.5494799
ID320,smape,0.042432953,0.015661037,0.016042914,0.015003253,0.07359576,0.03672387,0.052716512,0.03055036,0.019727064,0.017801026,0.08407807,0.04238463,0.020607656
ID33,smape,0.12754932,0.13848335,0.085211106,0.0815747,0.060463622,0.082700305,0.032136817,0.07027633,0.061970856,0.05794035,0.10831664,0.09059381,0.07387583
ID34,smape,0.016503548,0.02005932,0.0143031925,0.016153987,0.032717798,0.021795958,0.021253133,0.014154981,0.017124316,0.014946401,0.020496177,0.021445379,0.045849968
ID35,smape,0.059413835,0.01824466,0.013429056,0.04491957,0.119974576,0.01908709,0.01795805,0.027256511,0.05558194,0.04393806,0.014592055,0.040073708,0.011305735
ID36,smape,0.11616389,0.097573765,0.11989904,0.1377889,0.19344826,0.11922745,0.1158657,0.111704804,0.09237101,0.09915907,0.12624124,0.119377844,0.08333639
ID37,smape,0.022631653,0.047843978,0.042677026,0.04219166,0.10982398,0.034437392,0.028927887,0.056605715,0.03016685,0.023566095,0.033241574,0.05199444,0.029417315
ID38,smape,0.06590391,0.046706613,0.045884565,0.041035604,0.05741152,0.044963688,0.035872836,0.04346257,0.054734234,0.040694576,0.03661049,0.036644798,0.04717818
ID39,smape,0.077245824,0.075844936,0.05985087,0.08000036,0.044082057,0.082740866,0.07392158,0.0861688,0.09160019,0.08354812,0.08102789,0.059710752,0.04713504
ID4,smape,0.118055016,0.04468144,0.039849076,0.07933212,0.024679461,0.045411747,0.047267154,0.03709967,0.051688734,0.02737462,0.0922738,0.047934085,0.05744886
ID40,smape,0.014514881,0.023316287,0.015283761,0.012413699,0.024890622,0.017525794,0.017150966,0.016881242,0.014137559,0.022918275,0.021619262,0.017968152,0.011663432
ID41,smape,0.04378265,0.02685771,0.030693335,0.03905897,0.02952824,0.020441761,0.03316121,0.031523727,0.030409409,0.028737104,0.043322876,0.020365331,0.022095835
ID42,smape,0.051797967,0.08813604,0.06626005,0.03455553,0.07503701,0.15417585,0.02642554,0.063537695,0.034681372,0.13913083,0.07119686,0.057822067,0.040787388
ID43,smape,0.01889393,0.012814132,0.011896017,0.029739125,0.035392623,0.015997285,0.013465412,0.017987566,0.0096405605,0.011163245,0.014296237,0.011436964,0.029377073
ID44,smape,0.10384794,0.023452511,0.046625692,0.055219878,0.022052402,0.035862137,0.047211733,0.024437284,0.018348524,0.031703595,0.016339095,0.03795689,0.032839414
ID45,smape,0.057373982,0.023425674,0.023861391,0.045219306,0.06579259,0.013559211,0.07391242,0.026977256,0.03534402,0.02345103,0.052667078,0.04680513,0.02215299
ID46,smape,0.10412379,0.18044381,0.09643966,0.07087409,0.049178343,0.17971647,0.08219392,0.17034821,0.14644079,0.14040197,0.06125096,0.05427001,0.073294654
ID47,smape,0.048235144,0.011069494,0.015421692,0.007465763,0.029873913,0.009001352,0.011604331,0.012236451,0.011216737,0.010190088,0.015345591,0.022068845,0.032400012
ID48,smape,0.043850098,0.03746843,0.037040886,0.033043258,0.047832068,0.07014471,0.036795408,0.05186281,0.08681048,0.07447479,0.043741778,0.059668366,0.05861533
ID49,smape,0.036066122,0.02843245,0.062293064,0.06435954,0.063375756,0.045503747,0.07842118,0.06832413,0.07114885,0.061063915,0.03881046,0.027185736,0.04699051
ID5,smape,0.05227579,0.0172393,0.019687438,0.030122086,0.027629882,0.024929121,0.019729976,0.026374726,0.02224263,0.015987054,0.017273022,0.03626719,0.03224761
ID50,smape,0.02653216,0.024184212,0.015132665,0.010953042,0.05721128,0.032074653,0.017391423,0.023197249,0.018740715,0.01912398,0.039500747,0.01797933,0.041598972
ID51,smape,0.02248434,0.013054572,0.020429313,0.016930858,0.029995829,0.015568283,0.020187054,0.03336392,0.013628825,0.016217316,0.015322355,0.025529707,0.06001095
ID52,smape,0.05393287,0.04244384,0.050228223,0.043135714,0.030198371,0.03249312,0.035054427,0.025167564,0.033427045,0.03196093,0.029883796,0.04159176,0.039127868
ID53,smape,0.03459522,0.026217224,0.03285803,0.03902575,0.03179797,0.023298634,0.022321224,0.034500588,0.019842753,0.056976456,0.0207027,0.052213598,0.037627406
ID54,smape,0.0339566,0.056680445,0.024263544,0.051736806,0.047369923,0.054737363,0.061708536,0.04636712,0.03138705,0.032056987,0.04144675,0.05028067,0.022065545
ID55,smape,0.018912299,0.021654382,0.032004084,0.018867424,0.027709447,0.05340064,0.016734486,0.027181951,0.026847916,0.026770316,0.0161029,0.02600349,0.04207773
ID56,smape,0.024195673,0.025638126,0.014651693,0.0266895,0.024026275,0.020604573,0.016564311,0.019159326,0.016666854,0.03259505,0.016740166,0.015101121,0.03789934
ID57,smape,0.12828362,0.11371812,0.13518481,0.12786855,0.12261186,0.12015039,0.12656422,0.1613677,0.15468872,0.15229689,0.14734535,0.23762886,0.2561109
ID58,smape,0.13818371,0.02462486,0.03573749,0.06291461,0.11128373,0.041571382,0.06271008,0.05735889,0.029904978,0.06553043,0.09003254,0.041044116,0.065187044
ID59,smape,0.027765393,0.03764507,0.031187454,0.010385131,0.036367398,0.029012924,0.024484357,0.019566225,0.04089116,0.028811643,0.029982159,0.0392852,0.030087715
ID6,smape,0.32305628,0.56326693,0.43562138,0.3648899,0.3272989,0.56765413,0.39004228,0.545458,0.54052496,0.495784,0.3140292,0.32422295,0.22510661
ID60,smape,0.0072091552,0.025039509,0.02121772,0.012226675,0.007165371,0.01998437,0.023122743,0.019111674,0.008397196,0.0233412,0.014872167,0.01062543,0.044294253
ID61,smape,0.015987115,0.020056026,0.010892183,0.013820544,0.03802216,0.018054126,0.014635187,0.012455034,0.012080393,0.012532208,0.012926619,0.020706596,0.022020785
ID62,smape,0.039644774,0.02355127,0.023568839,0.014833375,0.020137357,0.028445551,0.03550868,0.015624594,0.012982115,0.03060695,0.044784974,0.057460535,0.028441891
ID63,smape,0.09019476,0.04768789,0.030939342,0.09398655,0.055412423,0.06662076,0.028302789,0.056673467,0.030694665,0.060863208,0.13507313,0.17207728,0.023725813
ID64,smape,0.09154704,0.19117212,0.09757572,0.10128093,0.11417166,0.23274714,0.07903739,0.16481626,0.13259675,0.17035115,0.1010338,0.08842042,0.08562848
ID65,smape,0.03255179,0.0108684525,0.0126254605,0.010840655,0.007755063,0.032780394,0.008428139,0.018750023,0.017068569,0.033650484,0.018780118,0.027581573,0.03080901
ID66,smape,0.021322155,0.016504757,0.016001781,0.017275823,0.018225385,0.020669078,0.021807441,0.012287441,0.024241352,0.023970703,0.012794748,0.012135622,0.03097491
ID67,smape,0.08235491,0.029724956,0.014966544,0.034823548,0.030808425,0.015842805,0.023879534,0.025306085,0.018759418,0.028647767,0.034195837,0.049428944,0.026818143
ID68,smape,0.078945555,0.082856454,0.0687001,0.07892164,0.16926068,0.11665846,0.11194793,0.069504745,0.11321337,0.113636374,0.119535364,0.10574568,0.048219875
ID69,smape,0.018307226,0.028351909,0.017783321,0.022462288,0.03630841,0.021630721,0.022652581,0.016885348,0.016569147,0.020529909,0.01962958,0.016420512,0.017364526
ID7,smape,0.032664727,0.022084529,0.008781762,0.045242388,0.06883361,0.03155374,0.023538439,0.01732056,0.0087902555,0.033413295,0.06586178,0.024229595,0.034680948
ID70,smape,0.11752644,0.14002538,0.12492815,0.13368209,0.13157202,0.1207033,0.12556764,0.21981788,0.10662889,0.13613369,0.079254255,0.10008493,0.09629869
ID71,smape,0.053604066,0.12443673,0.026300095,0.055621937,0.05867749,0.12803595,0.07812688,0.069895215,0.043626677,0.045396637,0.034096476,0.026192067,0.037207928
ID72,smape,0.015116769,0.01947576,0.013498478,0.012806269,0.04706368,0.029154269,0.03663313,0.013304159,0.03005234,0.015550002,0.037474472,0.021367552,0.02250191
ID73,smape,0.042131837,0.012681182,0.011329479,0.013001625,0.0648113,0.015386798,0.024425775,0.018855602,0.027935011,0.036637545,0.023906289,0.036919665,0.016188765
ID74,smape,0.015023876,0.03761055,0.010141647,0.014911454,0.056603897,0.01650185,0.010305988,0.010094899,0.018031849,0.012778382,0.015314189,0.013237719,0.014230336
ID75,smape,0.05343588,0.07868847,0.0391265,0.03586239,0.06404829,0.040376652,0.03616779,0.04503384,0.037551902,0.058375154,0.03658293,0.04853498,0.15082544
ID76,smape,0.044870492,0.037072554,0.022005191,0.024511585,0.02899518,0.036800023,0.032061487,0.035478298,0.026178084,0.03842144,0.026575021,0.026326343,0.01557102
ID77,smape,0.028517747,0.046092406,0.031099224,0.030677548,0.072104685,0.10800914,0.029439332,0.055855006,0.0637467,0.05102898,0.040599685,0.026939748,0.041654527
ID78,smape,0.08391982,0.044070482,0.08917185,0.06807,0.119723834,0.039820094,0.06953591,0.07384565,0.029174568,0.021290354,0.075357646,0.06521063,0.058469504
ID79,smape,0.05320697,0.04117777,0.044165652,0.055685773,0.045647297,0.034404743,0.017707022,0.024080379,0.096381605,0.041627582,0.022075845,0.08842408,0.06476352
ID8,smape,0.07757642,0.11345127,0.100114845,0.06427287,0.08583963,0.06875671,0.073457405,0.097819634,0.12558652,0.09341597,0.09268243,0.11854237,0.05470537
ID80,smape,0.04204279,0.024146909,0.025928393,0.03289114,0.04596214,0.027377767,0.037497252,0.03305007,0.022306703,0.021961011,0.03566488,0.024404852,0.030641057
ID81,smape,0.2751344,0.23391138,0.19871576,0.15164714,0.2838424,0.2997936,0.2766035,0.21701223,0.25603703,0.26936013,0.21987593,0.19101115,0.043709546
ID82,smape,0.02493573,0.038095526,0.019979136,0.01661777,0.050487082,0.03272889,0.02288706,0.019510321,0.028421724,0.045715854,0.022258265,0.031206086,0.10652528
ID83,smape,0.09151563,0.15302734,0.12666136,0.0762525,0.28721112,0.16298659,0.11535657,0.09800249,0.095113315,0.08262608,0.2295438,0.13896242,0.21188359
ID84,smape,0.4931909,0.46328047,0.44847882,0.5530166,0.5948708,0.59182096,0.47044608,0.57484823,0.39319193,0.5360704,0.47269544,0.60364825,0.18274194
ID85,smape,0.06468821,0.07620264,0.06361715,0.06216954,0.067369305,0.10005682,0.07081213,0.093631394,0.080073714,0.122743286,0.0719473,0.056401283,0.06617104
ID86,smape,0.020593476,0.018142778,0.017768415,0.017871885,0.052118044,0.025280131,0.031622555,0.01910304,0.013712283,0.023126416,0.03651097,0.03727833,0.026911547
ID87,smape,0.06873311,0.17078374,0.16195647,0.11879829,0.21079738,0.053550024,0.20609862,0.16591911,0.2439028,0.19773304,0.13112505,0.13814466,0.012721229
ID88,smape,0.070858635,0.030056546,0.07301492,0.050652515,0.13792107,0.038227726,0.05814371,0.10016376,0.074275605,0.07401038,0.083196945,0.017582865,0.028354848
ID89,smape,0.053224448,0.03809677,0.026203854,0.05214711,0.12582426,0.043099824,0.056006685,0.063348554,0.078812204,0.07762744,0.038065188,0.02974253,0.051557045
ID9,smape,0.06224701,0.062904894,0.09283262,0.059213106,0.060141522,0.0937295,0.09788943,0.083649695,0.1791899,0.061446454,0.06930924,0.09951938,0.05850454
ID90,smape,0.043059457,0.058743816,0.06904537,0.08338714,0.057499543,0.052470297,0.033939708,0.032322455,0.032629453,0.11112074,0.040036935,0.07903538,0.10428688
ID91,smape,0.10366068,0.018297946,0.023950635,0.029954232,0.11572647,0.030726291,0.06790189,0.039801158,0.07740002,0.10181203,0.0743945,0.02556503,0.11349153
ID92,smape,0.040323492,0.033747256,0.035159025,0.021029197,0.06102192,0.022826979,0.032708243,0.023289716,0.046816573,0.032935917,0.017779412,0.03310555,0.02633814
ID93,smape,0.027357846,0.015721548,0.060322504,0.030371247,0.036453817,0.019917779,0.019407945,0.021262186,0.017940791,0.057150528,0.052152943,0.018267835,0.03512776
ID94,smape,0.07616571,0.112687714,0.12357674,0.08962384,0.11189544,0.09073111,0.0629093,0.13819897,0.14086501,0.069046386,0.1090636,0.104006924,0.06450111
ID95,smape,0.10251936,0.09325874,0.04097931,0.06721806,0.027869234,0.11433006,0.051282436,0.052485794,0.053537667,0.021511884,0.03182582,0.048263967,0.045596797
ID96,smape,0.19586706,0.21757324,0.20052974,0.21276736,0.25654942,0.12888016,0.17787413,0.15842615,0.25322315,0.2538646,0.14791499,0.13839836,0.09834647
ID97,smape,0.048466474,0.04660377,0.062280517,0.04036074,0.091350205,0.042313267,0.035324853,0.051617738,0.0787988,0.09035901,0.057439547,0.033769872,0.031729627
ID98,smape,0.12372785,0.1480868,0.13674782,0.100244045,0.26140818,0.16980271,0.1745308,0.18996115,0.12230065,0.16604836,0.15783651,0.12595361,0.028436823
ID99,smape,0.05257565,0.03398925,0.027192853,0.044132665,0.03375907,0.051188786,0.06456233,0.03349128,0.03999052,0.09959525,0.039341744,0.080793574,0.085869044
