unique_id,metric,SeasonalMBB,Jittering,Scaling,TimeWarping,MagnitudeWarping,TSMixup,DBA,original,derived,derived_ensemble,qgts_10,qgtse_10,SeasonalNaive
Q603,smape,0.027306852181545944,0.024514790691549587,0.024557897847581018,0.024366357911566088,0.02809263554650192,0.024926705458448863,0.02495384859736998,0.022672448376972652,0.024666871252439278,0.022082755904133892,0.024580016659145634,0.02511588595882812,0.07475325396269285
Q604,smape,0.23353457031375832,0.23996233399790426,0.26058672171782304,0.264986930142376,0.24141529913891402,0.24280553367334115,0.2718714916451785,0.27443648752961936,0.20818289485680247,0.1988473141885434,0.23786451128366765,0.24973735178793197,0.30418129634308666
Q605,smape,0.028817387340638795,0.027726288769734323,0.012966117646634467,0.022430609189358866,0.027143743858046795,0.021283055190723776,0.014630558301191933,0.02323956575920593,0.02767081723840643,0.030420411385459836,0.02085960808373771,0.026176012250996687,0.021566995623370087
Q606,smape,0.04928221013725439,0.06396595748353395,0.05403382189368057,0.04669374803170713,0.06207453535670869,0.05231801398474256,0.03793277142267473,0.06421179232921179,0.04701250289381978,0.045636103494677054,0.04601289935929842,0.050276302593715405,0.04006530278044459
Q607,smape,0.017643154872230504,0.02077680021850964,0.01222795272203794,0.011174388413368411,0.015442382178340668,0.012420083377011342,0.010789544386655331,0.014774274501678704,0.014321150008376013,0.016754057479225287,0.01819931036013091,0.02210492798688291,0.026123616224201028
Q608,smape,0.09480593509996188,0.12511008000746182,0.0877273309681403,0.08813088330820631,0.12864052905225115,0.08196560060891177,0.07414059659086827,0.1032535517045919,0.08521478271760197,0.08475581575138731,0.10081701781881659,0.10092507189894927,0.054398962150644235
Q609,smape,0.05738058565869772,0.06111387200816865,0.06015477106398915,0.05948381271421858,0.026980444742180885,0.06183250537068836,0.06420260990084939,0.048926999070508265,0.05594328659958814,0.05280052220349239,0.05685665092297722,0.04935634039758591,0.07210266359459627
Q61,smape,0.02855131422500053,0.03302997092742476,0.020322527656441606,0.02677343329302783,0.02345372606890949,0.026372699534769884,0.03278471377902359,0.02155871856611379,0.02837486066803808,0.03331657291046333,0.02874260239358152,0.028528445482452414,0.017341733508728193
Q610,smape,0.019412284737011946,0.015995131840279564,0.017434196773447812,0.015012311402252364,0.015432534272537624,0.015004152781543578,0.012417475249864474,0.01443610388052875,0.015806422179898152,0.015682650224864543,0.015632290173978304,0.015807319861690036,0.018685441555014018
Q611,smape,0.02638528072230372,0.03544837549945162,0.017274492624141904,0.019495125695216924,0.029008475285403394,0.019035505160686122,0.01374505567093454,0.02369268887377154,0.022886948128150696,0.025468956543304586,0.02690647423677034,0.034621934198118876,0.028850056707937673
Q612,smape,0.09120573100677364,0.1301286628187559,0.08518362373849354,0.08628554294537472,0.13225830561735555,0.08162148197042657,0.07669760589271894,0.10390037526545469,0.08399465259305491,0.0849470892423545,0.09902984875876297,0.10055972855546608,0.05060934412919939
